ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,query_id
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,1.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,11.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,8.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,3.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,12.0,0.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,18.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,10.0,1.0,1.0,28.0,74.0,3.0,17.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,7.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,19.0,1.0,1.0,28.0,74.0,2.0,7.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,7.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,20.0,1.0,1.0,28.0,74.0,3.0,6.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
69.0,17.0,17.0,17.0,7.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,20.0,1.0,1.0,28.0,74.0,3.0,6.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,11.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,15.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
75.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,5.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,14.0,1.0,1.0,28.0,74.0,3.0,13.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,17.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,1.0,100.0,15.0,7.0,1.0,0.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,17.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,14.0,1.0,1.0,28.0,74.0,3.0,17.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,6.0,1.0,0.0,100.0,14.0,1.0,1.0,28.0,74.0,3.0,17.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,3.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,14.0,1.0,1.0,28.0,74.0,3.0,17.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
74.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,14.0,1.0,1.0,28.0,74.0,3.0,8.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
69.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,14.0,1.0,1.0,28.0,74.0,3.0,11.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,1.0,12.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,15.0,1.0,1.0,28.0,74.0,3.0,12.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,88.0,11.0,1.0,1.0,28.0,74.0,3.0,13.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,86.0,11.0,1.0,1.0,28.0,74.0,3.0,13.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
71.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,11.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,18.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,8.0,1.0,1.0,28.0,74.0,3.0,11.0,0.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,18.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,9.0,0.0,96.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
81.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
81.0,17.0,18.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
81.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,17.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
81.0,17.0,18.0,17.0,1.0,0.0,0.0,100.0,17.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,4.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,21.0,1.0,1.0,28.0,74.0,3.0,7.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
74.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,14.0,1.0,1.0,28.0,74.0,3.0,11.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
74.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,98.0,14.0,1.0,1.0,28.0,74.0,3.0,11.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,21.0,1.0,1.0,28.0,74.0,3.0,7.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,23.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,7.0,1.0,1.0,28.0,74.0,3.0,11.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
78.0,17.0,17.0,17.0,23.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,7.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
71.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,2.0,16.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
71.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,96.0,9.0,1.0,1.0,28.0,74.0,3.0,18.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,17.0,1.0,0.0,28.0,74.0,3.0,9.0,2.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
72.0,17.0,17.0,17.0,1.0,0.0,2.0,100.0,15.0,8.0,1.0,0.0,100.0,15.0,1.0,1.0,28.0,74.0,3.0,12.0,2.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
72.0,17.0,17.0,17.0,1.0,0.0,2.0,100.0,15.0,8.0,1.0,0.0,100.0,17.0,1.0,1.0,28.0,74.0,3.0,12.0,2.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
78.0,17.0,17.0,17.0,13.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,9.0,1.0,1.0,28.0,74.0,3.0,4.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
78.0,17.0,17.0,17.0,13.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,8.0,1.0,1.0,28.0,74.0,3.0,9.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,18.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
86.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
81.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,10.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,17.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
70.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,17.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,13.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
76.0,17.0,17.0,17.0,3.0,0.0,0.0,100.0,15.0,7.0,1.0,11.0,100.0,9.0,1.0,1.0,28.0,74.0,3.0,18.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,13.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,0.0,28.0,74.0,3.0,13.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,18.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,13.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,18.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,1.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,13.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,19.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,10.0,0.0,1.0,28.0,74.0,3.0,4.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,6.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,7.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
71.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,9.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,6.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,9.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
87.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,18.0,7.0,1.0,0.0,100.0,15.0,1.0,1.0,28.0,74.0,3.0,14.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
73.0,17.0,17.0,17.0,1.0,0.0,2.0,100.0,15.0,7.0,1.0,0.0,100.0,15.0,1.0,1.0,28.0,74.0,3.0,14.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,14.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,9.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,1.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,9.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,18.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,9.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,18.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,1.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,9.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,18.0,1.0,1.0,30.0,74.0,3.0,9.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,4.0,14.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
78.0,17.0,17.0,17.0,10.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,9.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,10.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,0.0,0.0,1.0,100.0,17.0,7.0,1.0,0.0,100.0,18.0,1.0,1.0,31.0,74.0,3.0,18.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,21.0,0.0,1.0,100.0,17.0,7.0,1.0,0.0,100.0,14.0,1.0,1.0,31.0,74.0,3.0,6.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,21.0,0.0,1.0,100.0,17.0,7.0,1.0,0.0,100.0,14.0,2.0,1.0,31.0,74.0,3.0,6.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,0.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,14.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,1.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,14.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,17.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,14.0,1.0,100.0,12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7
68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,14.0,3.0,3.0,77.0,74.0,9.0,10.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
81.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,4.0,3.0,3.0,77.0,74.0,9.0,14.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,25.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,13.0,3.0,3.0,77.0,74.0,9.0,1.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,25.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,13.0,3.0,3.0,78.0,74.0,9.0,1.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,19.0,0.0,0.0,100.0,15.0,8.0,9.0,4.0,20.0,10.0,3.0,3.0,77.0,74.0,9.0,13.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,19.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,13.0,3.0,3.0,77.0,74.0,9.0,13.0,0.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
71.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,7.0,3.0,3.0,77.0,74.0,9.0,15.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
82.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,4.0,3.0,3.0,77.0,74.0,9.0,8.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
82.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,4.0,3.0,3.0,77.0,74.0,9.0,8.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,14.0,3.0,3.0,77.0,74.0,9.0,4.0,0.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
71.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,11.0,3.0,3.0,77.0,74.0,9.0,12.0,1.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
81.0,213.0,4.0,52.0,17.0,0.0,0.0,100.0,15.0,8.0,15.0,5.0,20.0,5.0,3.0,3.0,77.0,74.0,9.0,3.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,15.0,3.0,3.0,77.0,74.0,9.0,7.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
81.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,9.0,3.0,3.0,77.0,74.0,9.0,6.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
71.0,213.0,4.0,52.0,28.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,10.0,3.0,3.0,77.0,74.0,9.0,2.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,27.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,11.0,3.0,3.0,77.0,74.0,9.0,1.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,27.0,0.0,0.0,100.0,15.0,8.0,15.0,3.0,20.0,11.0,3.0,3.0,77.0,74.0,9.0,1.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,7.0,3.0,3.0,77.0,74.0,9.0,16.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,10.0,3.0,3.0,77.0,74.0,9.0,9.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,14.0,3.0,3.0,77.0,74.0,9.0,4.0,1.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,14.0,3.0,3.0,77.0,74.0,9.0,1.0,1.0,99.0,19057309-161f-4fcb-97bb-248d44edd3bf
83.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,11.0,3.0,3.0,77.0,74.0,9.0,1.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
83.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,3.0,20.0,11.0,3.0,3.0,77.0,74.0,9.0,1.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
80.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,12.0,3.0,0.0,77.0,74.0,9.0,1.0,3.0,91.0,19057309-161f-4fcb-97bb-248d44edd3bf
