query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal,age,workclass,education,marital_status,occupation,race,gender,hours_per_week
9211c618-8a8d-4004-a3d8-7bb15567d2b3,80,0.03,3.492154121398926,1.893920671136584e-05,1.2500001034254637e-09,True,17.00008502173603,Other/Unknown,School,Widowed,Other/Unknown,Other,Female,1.001271023453104
9211c618-8a8d-4004-a3d8-7bb15567d2b3,92,0.03,2.4889111518859863,0.0014131529023870826,1.999999943436137e-09,True,17.00032452816532,Other/Unknown,School,Widowed,Professional,White,Male,1.0580553425453847
9211c618-8a8d-4004-a3d8-7bb15567d2b3,106,0.03,3.1929848194122314,1.8820649927420163e-07,1.4285713723083404e-09,True,17.000007754030463,Other/Unknown,School,Separated,White-Collar,White,Female,1.0000022242873303
9211c618-8a8d-4004-a3d8-7bb15567d2b3,111,0.03,2.8623995780944824,0.0011490993201732635,1.6666666935449825e-09,True,17.00000832841985,Other/Unknown,School,Widowed,Other/Unknown,White,Male,1.2248795378341604
9211c618-8a8d-4004-a3d8-7bb15567d2b3,112,0.03,2.488884449005127,0.0026019487995654345,1.999999943436137e-09,True,17.071346745601378,Other/Unknown,School,Single,Other/Unknown,White,Male,1.0284963048885405
9211c618-8a8d-4004-a3d8-7bb15567d2b3,115,0.03,2.488224744796753,0.004915655590593815,1.999999943436137e-09,True,17.00000104549177,Other/Unknown,HS-grad,Single,White-Collar,White,Male,1.4817610580631744
9211c618-8a8d-4004-a3d8-7bb15567d2b3,119,0.03,3.492119789123535,0.47183915972709656,1.2500001034254637e-09,True,17.047715670211858,Other/Unknown,HS-grad,Widowed,Other/Unknown,Other,Female,1.0000078967740191
9211c618-8a8d-4004-a3d8-7bb15567d2b3,126,0.03,2.862703800201416,0.00013222706911619753,1.6666666935449825e-09,True,17.012059852268287,Other/Unknown,School,Separated,Other/Unknown,White,Male,1.00182094883477
9211c618-8a8d-4004-a3d8-7bb15567d2b3,140,0.03,2.488753080368042,0.004182509612292051,1.999999943436137e-09,True,17.21993549205272,Other/Unknown,School,Single,Other/Unknown,White,Male,1.013804628909348
9211c618-8a8d-4004-a3d8-7bb15567d2b3,141,0.03,2.046299934387207,0.00913463905453682,2.4999999848063226e-09,True,17.138248313357224,Other/Unknown,HS-grad,Single,Professional,White,Male,1.882385109114212
9211c618-8a8d-4004-a3d8-7bb15567d2b3,147,0.03,2.862706422805786,7.99885528977029e-05,1.6666666935449825e-09,True,17.0000046769914,Other/Unknown,School,Separated,Service,White,Male,1.0078279462613644
9211c618-8a8d-4004-a3d8-7bb15567d2b3,155,0.03,3.192962646484375,0.00022950251877773553,1.4285713723083404e-09,True,17.01591282305932,Other/Unknown,School,Separated,White-Collar,White,Female,1.007098719722854
9211c618-8a8d-4004-a3d8-7bb15567d2b3,156,0.03,3.1929619312286377,0.00024270960420835763,1.4285713723083404e-09,True,17.016925572393305,Other/Unknown,School,Separated,White-Collar,White,Female,1.007098719722854
9211c618-8a8d-4004-a3d8-7bb15567d2b3,164,0.03,2.861042022705078,0.0021035587415099144,1.6666666935449825e-09,True,18.962708488778183,Other/Unknown,School,Widowed,Other/Unknown,White,Male,1.0000059996208075
9211c618-8a8d-4004-a3d8-7bb15567d2b3,165,0.03,3.1929657459259033,0.00016077740292530507,1.4285713723083404e-09,True,17.010125813289612,Other/Unknown,School,Separated,Blue-Collar,White,Female,1.0083855138852145
9211c618-8a8d-4004-a3d8-7bb15567d2b3,166,0.03,3.182051658630371,0.05271822214126587,1.4285713723083404e-09,True,17.010125813289612,Other/Unknown,School,Separated,Blue-Collar,White,Female,10.808747802959108
9211c618-8a8d-4004-a3d8-7bb15567d2b3,183,0.03,2.861255407333374,0.0013615736970677972,1.6666666935449825e-09,True,18.69529460782076,Other/Unknown,School,Widowed,Other/Unknown,White,Male,1.0000089097779237
9211c618-8a8d-4004-a3d8-7bb15567d2b3,195,0.03,3.1873154640197754,0.004167802166193724,1.4285713723083404e-09,True,17.000012751124576,Other/Unknown,School,Widowed,Other/Unknown,White,Female,5.7419359221742825
9211c618-8a8d-4004-a3d8-7bb15567d2b3,199,0.03,2.481529712677002,0.02861112542450428,1.999999943436137e-09,True,19.68534010708674,Other/Unknown,School,Single,White-Collar,White,Male,4.13067355079487
9211c618-8a8d-4004-a3d8-7bb15567d2b3,203,0.03,2.860701084136963,0.008832656778395176,1.6666666935449825e-09,True,18.06855403572204,Other/Unknown,School,Widowed,Other/Unknown,White,Male,1.7635318604491506
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,13,0.03,2.163454294204712,0.5286604166030884,0.06666667014360428,True,61.17107817272625,Other/Unknown,Doctorate,Widowed,Other/Unknown,White,Male,98.99996718898312
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,22,0.03,2.89615535736084,0.010731657035648823,1.6666666935449825e-09,True,31.60277896260132,Private,Prof-school,Separated,White-Collar,White,Male,98.99996686456136
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,45,0.03,2.0980873107910156,1.4436203241348267,0.20000000298023224,True,34.94524884747922,Other/Unknown,Doctorate,Single,White-Collar,White,Male,98.804621658237
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,48,0.03,2.529479742050171,0.04273195192217827,1.999999943436137e-09,True,33.814973732778355,Self-Employed,Prof-school,Widowed,Other/Unknown,White,Male,98.99998844555054
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,67,0.03,2.8959648609161377,0.01402304321527481,1.6666666935449825e-09,True,31.34711082116823,Private,Prof-school,Separated,White-Collar,White,Male,98.999861698494
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,72,0.03,2.8962597846984863,0.010209380649030209,1.6666666935449825e-09,True,31.7407675815194,Private,Prof-school,Separated,White-Collar,White,Male,98.99999818373804
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,82,0.03,2.9045658111572266,0.00020778128236997873,1.6666666935449825e-09,True,39.86480179904998,Self-Employed,Prof-school,Married,Professional,White,Male,98.99994663414331
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,85,0.03,2.51371693611145,0.043909940868616104,2.4999999848063226e-09,True,19.61698789960392,Self-Employed,Prof-school,Married,Other/Unknown,White,Male,95.32835007989227
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,89,0.03,2.552769422531128,0.0004504030803218484,1.999999943436137e-09,True,48.6639538476751,Private,Masters,Widowed,Other/Unknown,White,Male,98.99996336237022
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,94,0.03,2.89019513130188,0.12416887283325195,1.6666666935449825e-09,True,51.0044322866685,Private,Doctorate,Widowed,White-Collar,White,Male,80.7428060793986
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,96,0.03,2.937141180038452,9.954674169421196e-05,1.6666666935449825e-09,True,57.53289093188587,Private,Masters,Widowed,White-Collar,White,Male,98.99965338645364
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,97,0.03,2.9371402263641357,0.00010106348054250702,1.6666666935449825e-09,True,57.53289093188587,Private,Masters,Widowed,White-Collar,White,Male,98.99918986310372
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,104,0.03,2.5204713344573975,0.1728845238685608,1.999999943436137e-09,True,50.13888277634827,Other/Unknown,Doctorate,Widowed,Sales,White,Male,81.84506115206746
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,116,0.03,2.5512590408325195,0.006747610867023468,1.999999943436137e-09,True,48.06829742143161,Private,Masters,Widowed,Other/Unknown,White,Male,98.8885310713145
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,117,0.03,2.5204968452453613,0.1399584263563156,1.999999943436137e-09,True,49.85561076202524,Private,Doctorate,Widowed,Other/Unknown,White,Male,82.22417256343321
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,134,0.03,2.89231014251709,0.07408472895622253,1.6666666935449825e-09,True,43.49848123238965,Private,Doctorate,Widowed,White-Collar,White,Male,90.14693018395305
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,152,0.03,2.541058301925659,0.04251265898346901,1.999999943436137e-09,True,42.47095866886434,Other/Unknown,Doctorate,Widowed,Sales,White,Male,98.9812687445668
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,155,0.03,2.552232503890991,0.0019981786608695984,1.999999943436137e-09,True,48.40798052249461,Private,Masters,Widowed,Other/Unknown,White,Male,98.99994354175062
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,161,0.03,2.0900542736053467,1.4469832181930542,0.20000000298023224,True,32.74711560127802,Other/Unknown,Doctorate,Single,White-Collar,White,Male,96.96117303562932
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,162,0.03,2.546476364135742,0.023851601406931877,1.999999943436137e-09,True,45.50960835312526,Private,Masters,Widowed,Other/Unknown,White,Male,98.99804773600016
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,166,0.03,2.1633691787719727,1.4143937826156616,0.20000000298023224,True,61.17012620646069,Other/Unknown,Prof-school,Widowed,Other/Unknown,White,Male,98.97116104652297
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,168,0.03,2.8793137073516846,0.15611715614795685,1.6666666935449825e-09,True,46.1228764748266,Private,Doctorate,Widowed,Sales,White,Male,79.49202275020158
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,175,0.03,2.5110561847686768,0.6474903225898743,0.0555555559694767,True,49.11903483173029,Government,Prof-school,Married,Other/Unknown,White,Male,77.48275951950652
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,177,0.03,2.881009101867676,0.12936833500862122,1.6666666935449825e-09,True,45.38060324781453,Private,Doctorate,Widowed,White-Collar,White,Male,81.50066755669897
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,178,0.03,2.8804590702056885,0.1309923529624939,1.6666666935449825e-09,True,45.04578569223956,Private,Doctorate,Widowed,White-Collar,White,Male,81.50066755669897
1ab692b4-13e2-44d3-9f4b-3cd71f1f00ed,211,0.03,2.1278271675109863,1.4237165451049805,0.20000000298023224,True,51.03765730039234,Other/Unknown,Doctorate,Single,White-Collar,White,Male,97.71824852272864
7f94233d-b1ca-4b6b-9911-d7d2585c0409,16,0.03,2.213557481765747,9.737920663610566e-06,2.4999999848063226e-09,True,17.000042253861498,Other/Unknown,School,Married,White-Collar,White,Male,1.0000111881536382
7f94233d-b1ca-4b6b-9911-d7d2585c0409,18,0.03,2.982130289077759,0.005281653255224228,1.6666666935449825e-09,True,17.000025212381153,Other/Unknown,School,Separated,White-Collar,Other,Male,1.7413503849653649
7f94233d-b1ca-4b6b-9911-d7d2585c0409,25,0.03,2.9831979274749756,0.00021489329810719937,1.6666666935449825e-09,True,17.01570501696273,Other/Unknown,School,Separated,White-Collar,White,Female,1.0009822600090943
7f94233d-b1ca-4b6b-9911-d7d2585c0409,26,0.03,3.3014345169067383,0.00021465397730935365,1.4285713723083404e-09,True,17.01570501696273,Other/Unknown,School,Separated,Service,White,Female,1.0009822600090943
7f94233d-b1ca-4b6b-9911-d7d2585c0409,27,0.03,3.2898108959198,0.06935711205005646,1.4285713723083404e-09,True,17.01570501696273,Other/Unknown,School,Separated,Service,White,Female,10.357270334862203
7f94233d-b1ca-4b6b-9911-d7d2585c0409,30,0.03,2.9731993675231934,0.03346908092498779,1.6666666935449825e-09,True,18.06171374935021,Other/Unknown,School,Widowed,White-Collar,Other,Male,5.101265386233937
7f94233d-b1ca-4b6b-9911-d7d2585c0409,34,0.03,2.9832587242126465,4.244599494995782e-06,1.6666666935449825e-09,True,17.000025588105135,Other/Unknown,School,Separated,White-Collar,White,Female,1.0004276673385069
7f94233d-b1ca-4b6b-9911-d7d2585c0409,37,0.03,2.213503122329712,0.00023951183538883924,2.4999999848063226e-09,True,17.000787726839548,Other/Unknown,School,Married,White-Collar,White,Male,1.0243939200963328
7f94233d-b1ca-4b6b-9911-d7d2585c0409,44,0.03,2.601393461227417,0.0813220962882042,1.999999943436137e-09,True,23.09614930884805,Other/Unknown,School,Widowed,White-Collar,White,Male,1.000077388991642
7f94233d-b1ca-4b6b-9911-d7d2585c0409,65,0.03,3.5916342735290527,2.8792640023311833e-06,1.2500001034254637e-09,True,17.000002241940777,Other/Unknown,HS-grad,Widowed,Service,Other,Female,1.000096717535127
7f94233d-b1ca-4b6b-9911-d7d2585c0409,71,0.03,3.2998385429382324,0.008922968991100788,1.4285713723083404e-09,True,17.000003750889796,Other/Unknown,School,Separated,Service,White,Female,2.206424565255509
7f94233d-b1ca-4b6b-9911-d7d2585c0409,73,0.03,3.30148983001709,1.349124318039685e-06,1.4285713723083404e-09,True,17.00003974825552,Other/Unknown,School,Separated,White-Collar,Other,Female,1.000137960656701
7f94233d-b1ca-4b6b-9911-d7d2585c0409,84,0.03,2.9044528007507324,0.18177388608455658,1.6666666935449825e-09,True,42.667440690549824,Other/Unknown,School,Widowed,White-Collar,White,Female,1.000004406769109
7f94233d-b1ca-4b6b-9911-d7d2585c0409,87,0.03,2.626753330230713,1.2930653383591562e-06,1.999999943436137e-09,True,17.000222720746038,Other/Unknown,School,Widowed,White-Collar,White,Male,1.0000094325575766
7f94233d-b1ca-4b6b-9911-d7d2585c0409,88,0.03,2.6127846240997314,0.05857349559664726,1.999999943436137e-09,True,17.00000139602755,Other/Unknown,School,Widowed,White-Collar,White,Male,9.88537750414842
7f94233d-b1ca-4b6b-9911-d7d2585c0409,90,0.03,2.983257293701172,9.161584785033483e-06,1.6666666935449825e-09,True,17.000001392722616,Other/Unknown,School,Separated,White-Collar,White,Female,1.001476477168548
7f94233d-b1ca-4b6b-9911-d7d2585c0409,91,0.03,3.3014895915985107,1.981257128136349e-06,1.4285713723083404e-09,True,17.00007069718251,Other/Unknown,School,Separated,Service,White,Female,1.0002014681503777
7f94233d-b1ca-4b6b-9911-d7d2585c0409,92,0.03,3.30141282081604,0.0005671097314916551,1.4285713723083404e-09,True,17.00007069718251,Other/Unknown,School,Separated,Service,White,Female,1.0556014940283551
7f94233d-b1ca-4b6b-9911-d7d2585c0409,94,0.03,2.6260035037994385,0.01204787939786911,1.999999943436137e-09,True,17.17236227090178,Other/Unknown,School,Separated,White-Collar,White,Male,1.0002051680911015
7f94233d-b1ca-4b6b-9911-d7d2585c0409,95,0.03,3.301490306854248,2.7785603151642135e-07,1.4285713723083404e-09,True,17.000002043842702,Other/Unknown,School,Separated,White-Collar,Other,Female,1.0000040459663706
7f94233d-b1ca-4b6b-9911-d7d2585c0409,105,0.03,2.980750560760498,0.005814441945403814,1.6666666935449825e-09,True,17.657151423565853,Other/Unknown,School,Widowed,White-Collar,White,Female,1.0000066327549189
7f94233d-b1ca-4b6b-9911-d7d2585c0409,107,0.03,3.591623306274414,5.041295298724435e-05,1.2500001034254637e-09,True,17.003297686467132,Private,School,Separated,Service,Other,Female,1.0004055861110577
7f94233d-b1ca-4b6b-9911-d7d2585c0409,108,0.03,3.3011486530303955,0.0013419428141787648,1.4285713723083404e-09,True,17.098438888791303,Private,School,Separated,White-Collar,Other,Female,1.0002664475578256
7f94233d-b1ca-4b6b-9911-d7d2585c0409,113,0.03,2.9670867919921875,0.054799988865852356,1.6666666935449825e-09,True,18.859425611954126,Other/Unknown,HS-grad,Separated,White-Collar,White,Female,7.391748136104113
7f94233d-b1ca-4b6b-9911-d7d2585c0409,127,0.03,2.20672869682312,0.017867153510451317,2.4999999848063226e-09,True,18.30560510040515,Other/Unknown,Bachelors,Separated,White-Collar,White,Male,1.0671994524391697
7f94233d-b1ca-4b6b-9911-d7d2585c0409,130,0.03,3.290090322494507,0.022579269483685493,1.4285713723083404e-09,True,20.375730219356264,Other/Unknown,School,Separated,Service,White,Female,1.0000159779052615
7f94233d-b1ca-4b6b-9911-d7d2585c0409,138,0.03,2.979194402694702,0.010983362793922424,1.6666666935449825e-09,True,17.000498096765266,Other/Unknown,School,Separated,White-Collar,Other,Male,3.728539368315845
7f94233d-b1ca-4b6b-9911-d7d2585c0409,144,0.03,2.866427421569824,0.6335994601249695,1.6666666935449825e-09,True,86.88832301469351,Other/Unknown,School,Separated,Service,White,Male,1.0002430450711146
7f94233d-b1ca-4b6b-9911-d7d2585c0409,146,0.03,2.983179807662964,0.0002842047833837569,1.6666666935449825e-09,True,17.02078098203513,Other/Unknown,School,Widowed,White-Collar,White,Female,1.0000128111223965
7f94233d-b1ca-4b6b-9911-d7d2585c0409,149,0.03,2.626641273498535,0.00031213898910209537,1.999999943436137e-09,True,17.019307410329848,Other/Unknown,School,Widowed,White-Collar,White,Male,1.0165519627587167
7f94233d-b1ca-4b6b-9911-d7d2585c0409,155,0.03,2.983259439468384,5.490812213793106e-07,1.6666666935449825e-09,True,17.000009602994446,Other/Unknown,School,Widowed,White-Collar,White,Female,1.0000057555207948
7f94233d-b1ca-4b6b-9911-d7d2585c0409,158,0.03,2.6263949871063232,0.0009384605218656361,1.999999943436137e-09,True,17.08249038465431,Other/Unknown,School,Widowed,White-Collar,White,Male,1.0000059845945537
7f94233d-b1ca-4b6b-9911-d7d2585c0409,159,0.03,2.5972282886505127,0.09585783630609512,1.999999943436137e-09,True,24.15726148659269,Other/Unknown,School,Widowed,White-Collar,White,Male,1.000007116870637
7f94233d-b1ca-4b6b-9911-d7d2585c0409,160,0.03,2.9763386249542236,0.016697488725185394,1.6666666935449825e-09,True,18.7781465007338,Other/Unknown,School,Separated,White-Collar,White,Female,1.1236760812700637
7f94233d-b1ca-4b6b-9911-d7d2585c0409,161,0.03,3.297128677368164,0.016843222081661224,1.4285713723083404e-09,True,18.239170306770927,Other/Unknown,School,Separated,Service,White,Female,1.076325611715049
7f94233d-b1ca-4b6b-9911-d7d2585c0409,165,0.03,3.4969213008880615,0.00016008545935619622,1.2500001034254637e-09,True,89.9999028047732,Other/Unknown,School,Separated,Service,Other,Female,1.015956248720663
7f94233d-b1ca-4b6b-9911-d7d2585c0409,167,0.03,3.19517183303833,0.5413363575935364,1.4285713723083404e-09,True,69.73032153739183,Other/Unknown,School,Separated,Service,White,Female,1.5813778569388788
7f94233d-b1ca-4b6b-9911-d7d2585c0409,169,0.03,2.9832584857940674,4.469434315979015e-06,1.6666666935449825e-09,True,17.000081820638876,Other/Unknown,School,Separated,White-Collar,White,Female,1.0003840878579535
7f94233d-b1ca-4b6b-9911-d7d2585c0409,175,0.03,3.3010201454162598,0.001761105959303677,1.4285713723083404e-09,True,17.135714184529853,Other/Unknown,School,Separated,Service,White,Female,1.0000407139731025
7f94233d-b1ca-4b6b-9911-d7d2585c0409,177,0.03,2.5733726024627686,0.17724184691905975,1.999999943436137e-09,True,30.07044618339603,Other/Unknown,School,Widowed,White-Collar,White,Male,2.152247959248779
7f94233d-b1ca-4b6b-9911-d7d2585c0409,178,0.03,2.86423397064209,1.096011996269226,1.6666666935449825e-09,True,71.41829586964937,Private,School,Single,White-Collar,White,Female,1.6458925445769292
7f94233d-b1ca-4b6b-9911-d7d2585c0409,189,0.03,3.301375150680542,0.0006873178645037115,1.4285713723083404e-09,True,17.00006474398854,Other/Unknown,School,Separated,White-Collar,Other,Female,1.0827885917275373
7f94233d-b1ca-4b6b-9911-d7d2585c0409,190,0.03,3.2700581550598145,0.09764176607131958,1.4285713723083404e-09,True,26.77214137594251,Other/Unknown,School,Separated,White-Collar,Other,Female,1.0827885917275373
7f94233d-b1ca-4b6b-9911-d7d2585c0409,202,0.03,3.591630458831787,3.5502049286151305e-05,1.2500001034254637e-09,True,17.000181026753836,Private,School,Separated,Service,Other,Female,1.0026737742260283
7f94233d-b1ca-4b6b-9911-d7d2585c0409,206,0.03,2.971649646759033,0.036653172224760056,1.6666666935449825e-09,True,19.17784728819976,Private,School,Separated,White-Collar,Other,Male,3.258968551807006
7f94233d-b1ca-4b6b-9911-d7d2585c0409,207,0.03,2.9832472801208496,3.5054563340963796e-05,1.6666666935449825e-09,True,17.00225541582925,Other/Unknown,School,Separated,White-Collar,White,Female,1.0022257935925596
7f94233d-b1ca-4b6b-9911-d7d2585c0409,208,0.03,3.3014678955078125,7.925971294753253e-05,1.4285713723083404e-09,True,17.005631994549926,Other/Unknown,School,Separated,Service,White,Female,1.002076405591036
7f94233d-b1ca-4b6b-9911-d7d2585c0409,209,0.03,3.299437999725342,0.011806837283074856,1.4285713723083404e-09,True,17.005631994549926,Other/Unknown,School,Separated,Service,White,Female,2.4895115340894582
7f94233d-b1ca-4b6b-9911-d7d2585c0409,213,0.03,3.301490068435669,6.949720159354911e-07,1.4285713723083404e-09,True,17.0000314826531,Other/Unknown,School,Separated,Service,White,Female,1.000011399827221
7f94233d-b1ca-4b6b-9911-d7d2585c0409,214,0.03,3.2929811477661133,0.02088567428290844,1.4285713723083404e-09,True,19.50221514479772,Other/Unknown,School,Separated,Service,White,Female,1.0002185267212609
7f94233d-b1ca-4b6b-9911-d7d2585c0409,215,0.03,2.213557004928589,1.043845713866176e-05,2.4999999848063226e-09,True,17.00013046150101,Other/Unknown,School,Married,White-Collar,White,Male,1.0000024795184803
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,1,0.03,2.5126559734344482,0.7595663070678711,0.0555555559694767,True,49.59482532863893,Private,Doctorate,Separated,White-Collar,White,Male,93.52120596565096
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,21,0.03,2.5042777061462402,0.8200117945671082,1.999999943436137e-09,True,51.16946943818979,Private,Doctorate,Widowed,White-Collar,White,Male,88.09462224341392
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,26,0.03,2.524444341659546,0.7542876601219177,0.0555555559694767,True,49.5575085116774,Private,Doctorate,Separated,White-Collar,White,Male,98.99993427496324
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,28,0.03,2.476499557495117,0.8284311890602112,0.0555555559694767,True,40.47378318955479,Private,Doctorate,Separated,White-Collar,White,Male,77.88816818057686
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,29,0.03,2.4724066257476807,0.8385178446769714,0.0555555559694767,True,40.47378318955479,Private,Doctorate,Separated,White-Collar,White,Male,74.88486815356352
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,33,0.03,2.5129640102386475,0.7491944432258606,0.1111111119389534,True,31.70966760335111,Private,Prof-school,Separated,White-Collar,White,Male,98.99998390245165
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,34,0.03,2.512934684753418,0.7519013285636902,0.1111111119389534,True,31.998878523504896,Private,Prof-school,Separated,White-Collar,White,Male,98.98847604003524
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,42,0.03,2.490100622177124,0.8439256548881531,1.999999943436137e-09,True,46.93876839207931,Private,Doctorate,Widowed,White-Collar,White,Male,83.04329499756116
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,45,0.03,2.5263900756835938,0.761315107345581,1.999999943436137e-09,True,50.990891294324896,Private,Doctorate,Widowed,White-Collar,White,Male,98.99964032694078
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,46,0.03,2.5234568119049072,0.7672610282897949,1.999999943436137e-09,True,50.58129801976685,Private,Doctorate,Widowed,White-Collar,White,Male,97.94849007537084
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,54,0.03,2.4821441173553467,0.8091251850128174,0.0555555559694767,True,49.58998622333621,Private,Doctorate,Separated,White-Collar,White,Male,75.44849509951091
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,55,0.03,2.4730045795440674,0.8362130522727966,0.0555555559694767,True,40.718838605375474,Private,Doctorate,Separated,White-Collar,White,Male,75.21996351731022
3a0cdc0a-b75a-43ed-9caf-f65c00644bf3,62,0.03,2.0831551551818848,1.5339266061782837,2.4999999848063226e-09,True,43.48577628381166,Private,Prof-school,Widowed,Blue-Collar,White,Male,98.98317160356684
