ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,query_id
64.34692,163.80887,22.186106,89.15068,20.754618,0.9028827,0.5153146,74.30222,0.9564013,3.788974,24.529062,0.23936109,36.217804,22.949326,3.0903406,0.0,34.251118,87.78721,11.973394,2.435775,0.40176755,87.37067,d7dc91af-d590-422f-b6ab-84136717dc9d
71.59648,1.9999999,30.65989,19.45085,2.4847121,0.52118117,0.20788386,100.0,11.678205,7.3628397,0.0,0.43675917,100.0,0.25438756,0.8859059,0.0,29.100977,77.589455,2.8281035,1.7915277,0.76822263,100.0,e5dc1bc5-eb87-4175-a445-0fc182d31927
67.04581,1.9999999,16.131042,4.0,0.70291525,0.0,0.21676941,100.0,14.412133,7.0819206,0.0,0.0,100.0,0.0,1.0335332,2.0545218,23.799397,71.53771,3.584838,1.1487877,0.8491601,100.0,e5dc1bc5-eb87-4175-a445-0fc182d31927
66.56982,1.9999999,13.994521,11.994354,6.1780457,0.5569764,0.9591901,100.0,15.640118,7.127648,2.1357527,0.0,96.88754,0.0,0.6390823,0.58023685,33.68087,86.6918,2.852272,1.0,0.9531305,97.45498,e5dc1bc5-eb87-4175-a445-0fc182d31927
68.30903,193.34203,0.0,63.029293,13.398419,0.11642332,0.0,96.16391,14.904315,7.5167265,16.054075,2.071282,17.713545,0.0,4.175593,3.9023256,78.7423,54.7677,10.729761,1.0,2.9154136,88.38747,4f983d41-30ee-416f-80cb-dfe5867b2c20
68.293304,203.21216,0.0,49.385395,9.8516865,0.049979445,0.548634,100.0,13.57617,7.5262513,13.673414,1.7860898,24.34011,0.0,2.4657063,3.243662,83.09523,76.99028,10.178051,1.0,2.907822,89.623886,4f983d41-30ee-416f-80cb-dfe5867b2c20
67.4342,210.71971,21.716719,34.777485,19.38873,0.0,1.0159154,98.21468,14.63725,6.895936,17.527403,2.5469108,20.31053,0.59690475,0.30114153,5.832682,75.202194,62.812603,9.451406,1.0598214,3.9408178,87.202,4f983d41-30ee-416f-80cb-dfe5867b2c20
67.409164,136.62733,0.0,42.058136,28.148962,0.12838398,0.0,87.02183,63.76266,6.319152,26.017202,2.7780151,33.563145,0.23825774,11.580728,12.740264,34.130497,74.984215,3.4607034,1.7163177,1.3111258,66.04876,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
61.32406,99.559555,0.0,45.09697,22.38442,0.0,1.0844454,87.94261,62.675583,6.4738855,25.210632,2.7732346,27.27499,0.0,9.726261,10.953052,27.290783,82.6731,4.732514,2.388414,1.3829226,63.206566,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
64.71947,143.52701,7.1276574,46.06664,24.967583,0.0,0.0,87.794014,63.428905,5.940448,27.220854,3.1947045,29.76577,0.0,10.4506855,6.7652,37.824524,70.021736,5.0507064,2.2804852,1.2605951,65.4644,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
88.32853,208.56137,54.3278,110.35713,8.900104,0.84365916,0.0,100.0,14.005988,7.13412,3.6081939,0.0,53.98425,5.3656597,2.555078,0.0,2.4548745,60.285755,2.413475,1.0,0.0,48.55274,eed77107-6ffd-4d2d-baa8-aa396d9797ce
86.708015,171.59207,24.761778,116.59858,9.725066,0.0,0.0,100.0,14.089201,6.7407904,10.18218,0.0,49.14754,7.3406,0.0,0.0,11.350761,82.17992,0.37240916,1.1596028,0.7464938,53.385426,eed77107-6ffd-4d2d-baa8-aa396d9797ce
86.4981,224.33841,50.125042,122.0771,11.40693,0.0,0.0,100.0,15.330844,7.032917,12.491634,0.15739651,53.23128,6.4098115,1.7290161,0.0,0.0,66.66144,1.0734223,1.2244332,0.7860944,48.961697,eed77107-6ffd-4d2d-baa8-aa396d9797ce
58.022614,34.4298,0.0,16.17327,12.24009,0.0,0.0,95.1486,14.106111,6.9676337,17.934301,4.271479,40.041897,0.0,2.0701222,1.8614447,55.188946,65.987915,5.4971676,1.7718207,1.7241988,89.589874,787ac1e4-8a81-4308-8c2c-838f5e071dea
59.726803,31.96129,0.0,13.296136,11.747362,0.0,0.2668137,99.29612,15.692827,6.999965,14.611567,3.301871,42.88866,0.0,4.3058968,0.7596791,76.66453,59.608173,5.599664,2.8122246,1.2296149,87.95085,787ac1e4-8a81-4308-8c2c-838f5e071dea
56.083637,33.42442,0.15747386,6.2561493,11.976185,0.0,0.060633417,100.0,15.3015375,7.080577,19.19569,4.8330197,43.16984,0.60677814,0.0,2.7686868,68.307304,59.95309,3.8894541,1.0,0.0,87.89969,787ac1e4-8a81-4308-8c2c-838f5e071dea
72.552086,156.76392,20.370535,36.864105,25.243649,0.20051508,0.70034117,99.525826,16.730185,6.654809,63.039974,5.6998334,30.530886,0.0,0.9196785,2.2804854,0.0,60.854046,0.0,4.1817307,0.0,41.702335,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
73.80319,148.71013,23.340134,36.177025,24.932467,0.42057136,0.0,92.856125,16.826012,6.699513,65.6453,5.9913287,33.628162,0.09005988,1.2087395,0.0,2.8330603,72.51816,2.3777325,4.380759,0.07954483,36.059143,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
75.35901,155.27467,26.574009,30.993095,23.810137,0.29606497,0.0,96.96101,12.525145,7.7852325,71.5188,5.081128,30.440033,0.0,1.3081326,0.48829144,0.0,91.45727,0.97355974,3.5686588,0.7896532,40.36101,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
66.49014,183.65991,11.683627,89.030495,20.324173,1.0199441,0.0,75.57448,0.0,4.4613156,20.089642,0.0,35.525707,21.930855,0.0,0.0,29.32211,81.25118,8.462496,1.5938454,2.211837,79.89089,675587af-1d3d-4ff4-84d4-ac215b39b10f
64.63499,218.88358,11.764523,86.70436,23.00337,0.114478,0.59927744,74.14466,1.3586998,3.792334,25.247528,0.0,34.82597,22.312473,0.0,1.0014002,18.0858,60.28689,10.040592,1.5445399,0.6964369,88.47589,675587af-1d3d-4ff4-84d4-ac215b39b10f
64.397705,137.13303,7.61654,106.21837,26.426521,1.5457604,0.0,79.37762,0.6359111,4.390073,28.95951,0.0,32.763058,21.981735,3.2265565,0.0,24.81959,74.6072,10.869423,1.0,0.056973204,93.60167,675587af-1d3d-4ff4-84d4-ac215b39b10f
78.67112,147.20259,38.75576,84.01209,22.873194,1.0228175,0.0,100.0,15.407668,7.2901373,28.610334,0.013595404,26.438852,3.381168,0.49717492,0.826397,9.920594,75.09889,0.0,1.7758387,0.0039563207,32.84346,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
80.25394,183.51,15.355312,74.224174,25.015755,0.0,0.70395005,99.36358,18.45449,6.7772913,27.106035,0.0,30.270222,4.6161733,0.0,0.9163105,9.120462,78.33011,1.0312829,1.6383375,0.0,32.584454,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
78.86402,207.83493,9.630131,70.84603,26.197199,0.0,0.0,100.0,14.351807,6.8076234,23.635687,0.0,30.99506,2.652349,1.2944078,2.7903342,10.724397,62.751442,0.08611214,1.9428927,0.4493115,35.72101,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
74.45736,189.47499,20.50477,65.45556,22.082638,0.0,0.5125473,95.79852,10.500268,4.172432,24.63925,0.0,59.134083,1.0307875,7.289863,3.0908735,24.616331,77.91295,3.0157046,1.9660237,0.09249328,79.36504,7f15dc6c-14de-47ef-ad87-4ee22b623c07
72.14336,161.13948,9.864729,73.03788,24.17581,1.001787,0.3560519,93.618065,9.31966,3.8953245,27.40291,0.0,63.06833,0.8941614,6.807167,5.3341303,45.20719,58.34753,1.2853969,2.2368248,0.0,81.66999,7f15dc6c-14de-47ef-ad87-4ee22b623c07
74.26439,208.96101,6.428495,71.694374,24.241182,0.0,0.0,97.21749,15.551695,3.6107805,24.021326,0.0,56.04918,0.0,1.537859,1.5710459,33.95841,56.44343,3.421179,2.418669,0.0,77.15224,7f15dc6c-14de-47ef-ad87-4ee22b623c07
67.00885,345.5424,0.0,92.79042,42.603718,0.77639455,1.2042382,87.32602,39.482536,6.5314093,40.690075,2.5060527,36.08082,0.0,13.24728,8.545013,64.39619,46.471607,9.091786,6.1447115,4.223217,71.018456,abcac569-4584-4193-a99c-5cd1f86aa852
65.494064,338.97733,0.0,81.369,36.76191,0.9736363,0.91396344,91.259796,42.500774,6.355997,43.00009,3.8117685,35.13988,0.0,15.0701275,12.307325,67.28945,64.45584,7.420727,6.305367,4.1346455,70.48814,abcac569-4584-4193-a99c-5cd1f86aa852
70.06876,362.49805,11.867559,83.15982,36.086143,1.6984777,1.1116362,94.58069,35.033916,6.1862793,41.50518,2.4653108,35.08448,0.15801741,11.290245,11.362229,73.03565,33.599377,7.519791,5.879952,3.3314981,72.542656,abcac569-4584-4193-a99c-5cd1f86aa852
67.32718,1.9999999,19.80646,35.67219,2.6061862,0.38548067,0.0,100.0,17.954838,6.594733,5.631585,0.45272422,95.801865,0.0,0.0,0.0,5.8913856,51.23801,3.5883634,1.0,2.1136065,100.0,e5dc1bc5-eb87-4175-a445-0fc182d31927
66.40559,65.79432,0.0,31.554146,7.4077435,0.07750138,0.7332966,94.93053,12.794256,7.5657163,3.9969802,0.0,92.33243,0.9579029,0.90157837,5.2187843,9.86463,32.783546,4.46509,1.0,2.1694486,91.70987,e5dc1bc5-eb87-4175-a445-0fc182d31927
69.3311,1.9999999,20.216303,16.376596,2.4437556,0.0,0.0,100.0,21.806438,6.7825785,9.936845,0.0,85.42434,1.300117,0.0,0.55587614,26.31592,119.63499,2.1142032,1.0,1.9626418,97.719086,e5dc1bc5-eb87-4175-a445-0fc182d31927
66.87732,170.49878,42.073822,53.961163,15.460624,0.0,0.055491924,100.0,18.206348,6.845805,21.432432,3.1292849,25.010406,0.0,1.3835133,4.3189697,85.09907,75.227196,9.46113,1.3872086,2.652428,92.783966,4f983d41-30ee-416f-80cb-dfe5867b2c20
65.88761,179.7777,0.0,49.839153,11.661379,0.5000095,0.0,100.0,22.979687,6.8999305,20.872396,1.2078288,13.401805,0.0,4.736585,0.93990505,93.55884,84.4268,6.9767904,1.0,3.5280683,96.84467,4f983d41-30ee-416f-80cb-dfe5867b2c20
69.06283,227.35742,3.4419277,73.75741,10.423136,0.15563565,1.9816579,100.0,15.889222,6.9213815,5.868138,3.3546119,22.563591,0.0,1.0565611,3.0881662,74.097595,71.848404,8.154678,1.0,2.8589766,83.01794,4f983d41-30ee-416f-80cb-dfe5867b2c20
60.53972,167.69228,10.276968,56.569508,22.783953,0.04532717,1.0070261,92.01955,60.115063,6.5641932,25.46895,4.8942947,21.975075,0.5405457,11.73018,12.3614855,28.244972,51.111046,3.2850597,3.3815012,0.80249244,71.79901,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
63.890667,149.14252,7.6367817,64.03578,23.80408,0.0,0.0,93.60425,63.154137,6.076886,21.22093,0.0,25.579239,2.3898535,9.165795,8.228875,48.30847,66.504974,4.536854,1.0,0.8385611,65.56024,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
66.4157,235.62569,0.0,54.696037,19.30527,0.0,0.0,88.45194,66.86281,5.8090553,22.492695,3.453508,24.10501,0.0,11.851989,3.064437,22.94898,60.16123,4.4477167,1.1983451,0.0,62.22855,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
88.17857,226.74132,54.78356,99.68614,12.021376,0.4536683,1.2174009,100.0,14.748505,6.827134,6.206907,0.0,52.462822,6.6627197,0.74245846,0.0,13.030361,106.83313,0.5592495,1.0,0.13938642,45.82557,eed77107-6ffd-4d2d-baa8-aa396d9797ce
90.056114,217.43863,48.88464,94.40731,13.124151,0.0,1.0826911,100.0,4.005277,6.729897,10.698533,0.28261316,63.163876,4.205517,1.2206635,4.23425,0.0,38.479984,0.0,2.0603945,0.03641224,51.23466,eed77107-6ffd-4d2d-baa8-aa396d9797ce
85.929634,209.0264,53.757263,140.14816,15.02037,0.0,0.0,95.60436,21.42861,7.0069175,10.856424,0.0,51.132935,4.33945,1.449744,0.0,0.0,90.94624,1.9535549,1.0,0.0,52.49241,eed77107-6ffd-4d2d-baa8-aa396d9797ce
60.970493,1.9999999,0.0,21.901571,9.7098255,0.0,0.11261787,100.0,4.712193,7.4731226,18.666958,3.5471468,38.35828,1.5006205,0.0,0.0,78.07941,90.37469,3.5764973,4.6255803,0.67908263,78.16807,787ac1e4-8a81-4308-8c2c-838f5e071dea
60.780735,1.9999999,17.169529,41.17562,10.601631,0.0,0.0,100.0,16.173885,6.4683623,10.31913,5.997108,40.665665,1.0269101,3.137668,0.0,61.77761,24.17894,6.8974123,2.4912379,2.0170934,86.333206,787ac1e4-8a81-4308-8c2c-838f5e071dea
62.533928,1.9999999,0.0,18.17783,15.490196,0.8201337,0.0,92.932396,26.5692,6.729981,11.904234,3.5891588,36.43704,0.1596466,0.0,0.865627,48.169636,24.636658,5.620876,1.9484339,0.3996941,89.43861,787ac1e4-8a81-4308-8c2c-838f5e071dea
69.35034,129.78293,0.0,43.489548,22.642996,0.0,0.27471757,95.53382,22.738514,7.022822,67.10223,5.9418163,27.288666,1.718266,2.5364316,0.0,9.86906,87.65511,0.38871527,2.6698904,0.06990964,40.880955,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
75.69171,158.44186,0.0,69.93179,20.618355,0.0,0.0,100.0,14.08517,6.8998685,67.68367,6.648861,31.30986,0.0,6.4755487,2.3529594,0.0,71.44776,0.7670506,2.5784838,0.31273633,41.941124,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
72.85167,237.24205,22.133331,41.34945,21.011932,0.0,0.98819023,94.28328,12.365599,7.5311522,68.95143,6.1558557,29.089928,0.0,1.9344155,3.4248314,16.400858,72.37124,0.0,3.3048804,0.0,44.91623,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
65.69148,163.89845,4.290286,79.985306,20.18615,1.2005357,0.0,72.62404,0.0,3.3649216,34.712154,0.0,27.209503,24.0,0.0,0.0,13.403223,65.53172,11.431619,1.8685107,1.7068875,83.19112,675587af-1d3d-4ff4-84d4-ac215b39b10f
61.035748,143.48962,0.0,112.52003,16.295023,0.42704776,0.24558657,82.66507,0.52495074,3.9290326,28.007288,0.49241436,32.531963,21.915028,1.4492601,0.0,17.995249,81.94252,11.572278,2.505086,1.327583,87.24042,675587af-1d3d-4ff4-84d4-ac215b39b10f
61.570065,230.52518,17.604818,120.27536,23.030876,1.3996915,1.1684542,77.47845,3.4863086,3.4401112,21.309147,1.0995,32.203407,21.542831,0.0,3.5953722,18.317055,60.477684,8.90923,1.6252558,1.2052518,87.03058,675587af-1d3d-4ff4-84d4-ac215b39b10f
76.95508,104.94794,25.729073,95.07468,23.688335,0.3857833,2.0394697,98.97683,14.190979,7.750725,29.505465,1.1122699,31.10807,1.9012481,4.01684,5.143587,1.6301603,106.559746,1.4878083,1.0,0.0,33.15734,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
81.223755,178.49487,7.383811,75.82859,29.550058,0.0,0.0,100.0,18.46026,6.94302,25.765041,0.17160791,33.674984,1.6858088,3.016439,3.1941688,8.100444,63.091015,0.020319998,1.7199187,0.8933324,35.268616,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
86.376274,51.19973,17.566135,126.266426,27.739857,0.0,0.0,100.0,16.660095,7.189942,19.406378,1.3257959,28.991976,2.428774,2.0601394,1.4502909,0.0,46.306015,3.5801594,1.6418864,0.8373502,31.57978,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
71.46894,186.35193,0.0,46.960014,28.372604,0.0,0.0,93.51643,5.600823,4.589435,24.613522,0.18712981,54.50393,1.7053177,4.630878,3.968774,39.113453,64.01882,3.713881,4.9837275,0.0,77.08109,7f15dc6c-14de-47ef-ad87-4ee22b623c07
72.65927,159.65363,28.272425,62.436474,30.073383,0.0,0.0,100.0,17.508821,4.082531,25.69765,0.30590364,60.33447,1.0172954,2.2479963,10.464598,29.567707,105.37753,1.8510721,1.0,0.35381156,78.053635,7f15dc6c-14de-47ef-ad87-4ee22b623c07
75.35932,188.48595,0.0,85.63268,22.915295,0.90200007,0.0,98.22787,11.068082,3.3691688,28.91787,1.0937507,61.49429,0.29229242,5.801279,5.30712,37.059216,77.24329,2.4401276,2.515127,0.0,79.101974,7f15dc6c-14de-47ef-ad87-4ee22b623c07
69.8969,368.8979,29.89155,103.71137,41.612476,0.52873033,3.107125,96.20077,36.272026,6.8318005,36.7776,2.5983226,33.338673,0.0,15.324596,9.95095,70.62256,111.23346,7.4704776,8.047627,3.895711,67.58874,abcac569-4584-4193-a99c-5cd1f86aa852
67.04235,378.33246,13.177243,79.93845,39.63213,0.0,1.8169549,92.83178,33.242474,5.848731,44.12789,2.2767181,36.826317,0.0,9.672805,6.372447,80.313,41.93168,10.678381,7.5211034,3.6460445,52.84605,abcac569-4584-4193-a99c-5cd1f86aa852
69.09055,345.28473,0.0,111.31479,33.76222,1.5895905,0.0,89.60951,37.45482,6.163698,49.53286,2.8840206,37.506042,0.56545556,9.678747,12.682735,65.94999,73.611626,9.0490675,6.0643125,4.709411,65.57105,abcac569-4584-4193-a99c-5cd1f86aa852
67.02371,1.9999999,56.55669,12.466938,0.0,1.0591395,0.0,99.91705,14.344357,7.8686357,1.6409172,0.0,100.0,0.0,0.5847747,6.5886416,42.237865,12.020908,5.940075,2.800518,0.5417808,96.85433,e5dc1bc5-eb87-4175-a445-0fc182d31927
69.442696,27.551672,21.384043,25.094656,5.0051384,0.0,0.0,99.077835,11.511431,6.113825,0.0,0.0,100.0,0.24718186,0.0,7.5998635,31.220848,0.0,0.0,1.0,2.6104512,100.0,e5dc1bc5-eb87-4175-a445-0fc182d31927
67.84912,17.258167,21.080486,4.0,8.026564,0.3585424,0.0,98.84234,13.388741,6.845866,0.0,0.0,97.84945,0.5443976,0.0,2.0468266,33.551937,93.56327,7.2948484,1.0,0.92714185,95.275536,e5dc1bc5-eb87-4175-a445-0fc182d31927
63.76884,320.71194,2.2485943,55.88137,21.28053,0.0,0.34188205,100.0,21.492973,6.452613,3.6746848,2.6068516,21.834476,0.8440506,0.0,0.0,57.23135,117.740944,10.467648,2.0564992,2.139215,97.25092,4f983d41-30ee-416f-80cb-dfe5867b2c20
71.245026,311.45786,0.0,30.705404,17.529379,0.0,0.4640343,91.75628,20.719963,7.499238,12.760336,2.899108,38.764034,0.0,5.6532803,3.889176,83.98984,91.51014,10.191778,1.0,6.0517716,94.340614,4f983d41-30ee-416f-80cb-dfe5867b2c20
66.9433,198.18143,7.554945,64.57046,15.171737,0.0,0.62890506,95.40343,9.9579935,6.9342813,22.102047,0.6663637,28.963774,2.0379958,3.6279922,1.7014521,105.019615,78.18702,7.0264945,3.8056173,4.9988394,97.05864,4f983d41-30ee-416f-80cb-dfe5867b2c20
62.385933,181.66754,28.335985,71.20881,23.73558,0.0,0.0,95.19072,60.23235,6.5627203,28.457325,4.1397057,19.8447,0.0,10.621901,18.597496,15.736233,76.860085,2.1540592,1.6939604,0.48306358,68.959984,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
66.93228,222.62659,0.0,31.33212,29.51608,0.056352846,0.0,85.25563,56.87448,5.615078,25.803183,3.1643317,14.927808,0.0,17.748116,8.555435,18.94548,98.197495,5.2104225,3.6685605,2.0193176,57.158733,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
59.44476,183.68604,10.517548,91.93774,22.997488,0.0,0.74123204,87.25429,68.626884,5.359083,13.016673,2.3921363,18.800323,0.0628913,8.323028,11.102301,42.33416,79.124,5.021144,1.1614588,1.4008176,63.389523,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
89.246574,159.68637,51.69696,91.76561,5.6575093,0.0,0.43949234,93.02727,15.39727,7.71472,6.434833,0.0,56.28435,7.389526,0.0,2.679851,0.0,63.01546,4.0870037,1.3462627,0.0,52.81088,eed77107-6ffd-4d2d-baa8-aa396d9797ce
93.24,243.0556,122.917175,84.69361,8.636353,0.0,0.45637882,95.02382,17.36202,7.602421,13.238493,0.42308462,42.19161,6.7926736,0.0,5.8551173,0.0,58.802814,2.8832545,1.0,0.0,53.02566,eed77107-6ffd-4d2d-baa8-aa396d9797ce
88.709366,278.9246,115.42226,98.886055,0.0,2.1201696,0.0,92.49452,16.96948,6.8602996,26.577137,0.26560202,61.18914,7.5959597,1.3490653,0.0100513585,0.0,77.39373,0.0,1.0,0.0,52.001465,eed77107-6ffd-4d2d-baa8-aa396d9797ce
61.306534,62.44984,0.0,4.0,13.542463,0.0,1.0396523,100.0,14.499412,7.0693507,11.3648405,5.8760223,46.368156,2.4045568,0.0,6.3264093,68.20079,87.798225,5.97188,2.253639,2.171705,91.01791,787ac1e4-8a81-4308-8c2c-838f5e071dea
61.6842,14.142553,16.136198,25.693449,11.433654,0.0,0.0,95.027016,13.413762,7.5492244,16.571165,4.1828446,32.145145,1.2465997,0.7832409,2.3826816,64.16897,30.78622,6.4315023,1.0,1.0942472,92.493546,787ac1e4-8a81-4308-8c2c-838f5e071dea
