age,workclass,education,marital_status,occupation,race,gender,hours_per_week,query_id
26.34848403930664,Other/Unknown,Doctorate,Single,Professional,White,Female,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Self-Employed,Some-college,Single,Professional,Other,Male,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Private,Masters,Married,Professional,Other,Male,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Self-Employed,Prof-school,Single,Blue-Collar,White,Male,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Private,School,Single,Professional,White,Male,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Private,School,Single,Professional,White,Female,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Other/Unknown,HS-grad,Single,Professional,White,Male,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Self-Employed,Bachelors,Single,Sales,Other,Male,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Other/Unknown,Doctorate,Single,Blue-Collar,White,Female,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
26.34848403930664,Government,Doctorate,Divorced,Professional,White,Male,38.57784652709961,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,HS-grad,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Government,Doctorate,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Assoc,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Other/Unknown,Doctorate,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,School,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Masters,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Doctorate,Single,Professional,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Private,Doctorate,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Doctorate,Single,Service,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Assoc,Single,White-Collar,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Doctorate,Single,Sales,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Some-college,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Bachelors,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Government,Assoc,Separated,Professional,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Private,Doctorate,Widowed,Professional,Other,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Doctorate,Widowed,Professional,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Some-college,Widowed,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Masters,Single,Professional,Other,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Doctorate,Single,Other/Unknown,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Bachelors,Separated,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Government,Doctorate,Separated,Blue-Collar,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,School,Married,Professional,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Doctorate,Single,Blue-Collar,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Government,Doctorate,Divorced,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Private,Doctorate,Single,Other/Unknown,Other,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Private,Masters,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,HS-grad,Single,Service,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Other/Unknown,Assoc,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Private,Doctorate,Single,Professional,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Private,Bachelors,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Government,School,Single,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Private,Masters,Single,Professional,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Masters,Single,Sales,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Other/Unknown,Doctorate,Single,Service,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Bachelors,Single,Service,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Government,Doctorate,Single,Other/Unknown,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Doctorate,Single,Sales,Other,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Doctorate,Single,Sales,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,School,Single,Professional,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Government,Doctorate,Single,Professional,White,Female,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Self-Employed,Some-college,Single,Professional,Other,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
30.08240127563477,Other/Unknown,Bachelors,Married,Professional,White,Male,40.05844497680664,35e00925-df3b-4a8c-9b7a-2a7a4f01d46f
18.70660939744407,Other/Unknown,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
20.134769004065287,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Prof-school,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
19.61792506721598,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
20.719606335158556,Other/Unknown,Doctorate,Married,White-Collar,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
20.719606335158556,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
20.719606335158556,Private,Doctorate,Married,Professional,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.58100331067498,Self-Employed,Prof-school,Married,Blue-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.15996169847669,Self-Employed,Prof-school,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.92221554097527,Self-Employed,Prof-school,Single,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.646224689829907,Private,Doctorate,Separated,Professional,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
23.161659950649906,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
23.64141859935473,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
23.08445210126028,Self-Employed,Doctorate,Married,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
23.08445210126028,Self-Employed,Masters,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
23.08445210126028,Self-Employed,Masters,Married,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
20.25058280949911,Private,Bachelors,Married,Professional,White,Female,43.59716923223501,c3a951e7-8f4c-4428-85ff-2950668db303
20.2627996845265,Private,Bachelors,Married,Professional,White,Male,43.59716923223501,c3a951e7-8f4c-4428-85ff-2950668db303
22.40618365054868,Private,Bachelors,Married,Professional,White,Male,43.59716923223501,c3a951e7-8f4c-4428-85ff-2950668db303
18.19080288241777,Other/Unknown,Doctorate,Married,Professional,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
23.181744222279303,Other/Unknown,Doctorate,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.64018727201026,Private,Bachelors,Married,Professional,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
25.956243566724385,Self-Employed,Doctorate,Married,Professional,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.831405852124195,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.454442568602868,Self-Employed,Doctorate,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.264519510642742,Self-Employed,Doctorate,Married,White-Collar,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.264519510642742,Other/Unknown,Masters,Married,White-Collar,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.629441017443344,Self-Employed,Doctorate,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.246544644053493,Self-Employed,Some-college,Married,Professional,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.246544644053493,Private,Doctorate,Married,Professional,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.246544644053493,Private,Doctorate,Married,Professional,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.246544644053493,Self-Employed,Doctorate,Married,Professional,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
21.60778296489347,Government,Doctorate,Married,Service,White,Male,46.872465461232146,c3a951e7-8f4c-4428-85ff-2950668db303
21.60778296489347,Government,Masters,Married,Service,White,Male,40.98174052578892,c3a951e7-8f4c-4428-85ff-2950668db303
18.839307013629806,Self-Employed,Doctorate,Married,Other/Unknown,White,Female,44.31523169674399,c3a951e7-8f4c-4428-85ff-2950668db303
18.839307013629806,Self-Employed,Doctorate,Married,Sales,White,Female,44.31523169674399,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Prof-school,Single,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.913595155896175,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.913595155896175,Self-Employed,Doctorate,Married,Sales,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.913595155896175,Government,Doctorate,Married,Service,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.999636694448462,Other/Unknown,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Doctorate,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
19.302678677628403,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Doctorate,Divorced,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Doctorate,Separated,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.45549718051199,Private,Doctorate,Married,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.38630040085888,Other/Unknown,Masters,Married,Other/Unknown,White,Female,45.171040771193674,c3a951e7-8f4c-4428-85ff-2950668db303
18.731815399464633,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.731815399464633,Self-Employed,Prof-school,Single,Professional,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.258177023087782,Other/Unknown,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
20.71731034578641,Government,Masters,Married,Professional,Other,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
20.71731034578641,Government,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
20.71731034578641,Other/Unknown,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Private,Doctorate,Married,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Government,Doctorate,Married,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Private,Masters,Married,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
17.974424392320213,Self-Employed,Doctorate,Married,White-Collar,White,Male,44.92500325254108,c3a951e7-8f4c-4428-85ff-2950668db303
17.32047913011701,Self-Employed,Prof-school,Married,White-Collar,White,Male,44.92500325254108,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Prof-school,Single,Professional,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Prof-school,Single,Professional,White,Male,45.24461330818294,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Prof-school,Single,Professional,Other,Male,45.24461330818294,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Prof-school,Single,Professional,White,Female,45.24461330818294,c3a951e7-8f4c-4428-85ff-2950668db303
20.082899208847063,Self-Employed,Prof-school,Single,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
22.395734568841966,Other/Unknown,Assoc,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.04763422624927,Self-Employed,Prof-school,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
19.123965396349575,Self-Employed,Prof-school,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Other/Unknown,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Masters,Married,Professional,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.96387449093885,Private,Masters,Married,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.96387449093885,Self-Employed,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
19.67349512377413,Private,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
19.38003316200315,Self-Employed,Doctorate,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
19.38003316200315,Self-Employed,Prof-school,Married,Professional,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
19.38003316200315,Self-Employed,Masters,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Prof-school,Separated,White-Collar,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.381662368774418,Self-Employed,Prof-school,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.793391674533776,Self-Employed,Prof-school,Single,Professional,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.793391674533776,Self-Employed,Doctorate,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
18.793391674533776,Self-Employed,Prof-school,Married,Other/Unknown,White,Male,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
22.98664775439528,Other/Unknown,Doctorate,Married,Other/Unknown,White,Female,44.84351348876953,c3a951e7-8f4c-4428-85ff-2950668db303
