query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal,sex,age,priors_count,race,c_charge_degree
f1f8fba7-8b0a-466e-8999-e24d7078b2fe,4,0.03,1.4142138957977295,0.03387392684817314,9.99999993922529e-09,True,Female,27.065487680645603,0.0,Caucasian,F
f1f8fba7-8b0a-466e-8999-e24d7078b2fe,6,0.03,1.4142180681228638,0.03221377357840538,9.99999993922529e-09,True,Female,27.21999693190432,0.0,Caucasian,F
f1f8fba7-8b0a-466e-8999-e24d7078b2fe,7,0.03,1.4142135381698608,0.03447415307164192,9.99999993922529e-09,True,Female,27.01644425659515,0.0,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,0,0.03,1.4160329103469849,0.013181492686271667,0.3333333432674408,True,Female,40.0,2.726797505791168,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,3,0.03,1.4160398244857788,0.0131154740229249,0.3333333432674408,True,Female,40.0,2.7320514985520914,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,4,0.03,1.4160401821136475,0.012691151350736618,0.3333333432674408,True,Female,40.05894413748909,2.7320514985520914,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,14,0.03,1.416344404220581,0.010271606035530567,0.3333333432674408,True,Female,40.38536996584227,2.9416787135710765,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,21,0.03,1.4160397052764893,0.013130512088537216,0.3333333432674408,True,Female,40.0,2.7318844938145537,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,22,0.03,1.4158090353012085,0.03494657203555107,0.3333333432674408,True,Female,38.31434763153527,2.335074446882082,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,26,0.03,1.416237473487854,0.011134435422718525,0.3333333432674408,True,Female,40.470813959810656,2.8616181811107024,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,32,0.03,1.4160957336425781,0.012495248578488827,0.3333333432674408,True,Female,40.04011294327816,2.77335540340761,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,50,0.03,1.4160306453704834,0.013238940387964249,0.3333333432674408,True,Female,40.0,2.7251246295890077,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,54,0.03,1.416013240814209,0.013423942029476166,0.3333333432674408,True,Female,40.0,2.7119685920188505,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,57,0.03,1.416297197341919,0.01044622901827097,0.3333333432674408,True,Female,40.56697949781933,2.8975257804357932,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,65,0.03,1.421643853187561,0.028642287477850914,0.1111111119389534,True,Female,40.0,5.516050052598636,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,68,0.03,1.424967646598816,0.026120267808437347,0.1111111119389534,True,Female,40.0,6.639968499530406,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,69,0.03,0.17473600804805756,0.944214403629303,0.3888889253139496,True,Female,40.0,6.639968499530406,Caucasian,M
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,71,0.03,1.4161486625671387,0.011257709003984928,0.3333333432674408,True,Female,40.26100103579317,2.807707067154336,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,101,0.03,1.416337490081787,0.010363687761127949,0.3333333432674408,True,Female,40.30317536495544,2.9405757085878785,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,4,0.03,0.07156400382518768,0.0023366762325167656,1.0,True,Female,57.0,6.719432334276971,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,5,0.03,0.07287098467350006,0.0016434913268312812,1.0,True,Female,57.0,6.769097304079046,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,6,0.03,0.07265597581863403,0.0017229128861799836,1.0,True,Female,57.0,6.760927362113581,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,7,0.03,0.07415725290775299,0.0012786118313670158,1.0,True,Female,57.0,6.81797585030884,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,14,0.03,0.07201363146305084,0.0020286364015191793,1.0,True,Female,57.0,6.73651792174777,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,15,0.03,0.07449907064437866,0.0011984162265434861,1.0,True,Female,57.0,6.8309648360955,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,16,0.03,0.07452107965946198,0.0011956390226259828,1.0,True,Female,57.0,6.831801094569999,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,19,0.03,0.07152584195137024,0.0023664881009608507,1.0,True,Female,57.0,6.717982026790853,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,20,0.03,0.07381276786327362,0.0013833236880600452,1.0,True,Female,57.0,6.804884963156675,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,22,0.03,0.07255341112613678,0.0017639215802773833,1.0,True,Female,57.0,6.757029664978141,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,23,0.03,0.07381106913089752,0.0013836432481184602,1.0,True,Female,57.0,6.804820563054444,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,31,0.03,0.07283811271190643,0.001655115745961666,1.0,True,Female,57.0,6.767848540339454,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,36,0.03,0.07224653661251068,0.0019024416105821729,1.0,True,Female,57.0,6.74536822873124,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,37,0.03,0.07215845584869385,0.001947689801454544,1.0,True,Female,57.0,6.74202141167442,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,38,0.03,0.07463732361793518,0.0011870276648551226,1.0,True,Female,57.0,6.836218385874678,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,42,0.03,0.075872503221035,0.0007456178427673876,1.0,True,Female,56.680856227807226,6.876512419775938,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,49,0.03,0.0722978413105011,0.0018773408373817801,1.0,True,Female,57.0,6.747317987486644,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,51,0.03,0.07236522436141968,0.001845660270191729,1.0,True,Female,57.0,6.749878366848607,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,59,0.03,0.07351592183113098,0.001448866561986506,1.0,True,Female,57.0,6.793604809414649,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,63,0.03,0.07179440557956696,0.0021682081278413534,1.0,True,Female,57.0,6.728187249133682,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,64,0.03,0.07167233526706696,0.0022548718843609095,1.0,True,Female,57.0,6.723548628602002,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,65,0.03,0.0717276930809021,0.00221481011249125,1.0,True,Female,57.0,6.725652418449414,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,66,0.03,0.0720253735780716,0.00202175066806376,1.0,True,Female,57.0,6.736964051112836,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,72,0.03,0.07259342074394226,0.001747657428495586,1.0,True,Female,57.0,6.758549928205272,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,73,0.03,0.07314693927764893,0.0015524867922067642,1.0,True,Female,57.0,6.7795837811950825,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,74,0.03,0.0743027776479721,0.001236866693943739,1.0,True,Female,57.0,6.823505546166668,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,77,0.03,0.07210032641887665,0.001979157794266939,1.0,True,Female,57.0,6.73981241906041,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,78,0.03,0.07435920834541321,0.0012235637987032533,1.0,True,Female,57.0,6.825649694766733,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,83,0.03,0.07170818746089935,0.0022287853062152863,1.0,True,Female,57.0,6.724911129387494,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,84,0.03,0.07107670605182648,0.00274653360247612,1.0,True,Female,57.0,6.700914845422066,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,85,0.03,0.07333876192569733,0.0014959255931898952,1.0,True,Female,57.0,6.786872967423867,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,88,0.03,0.07317139208316803,0.0015449697384610772,1.0,True,Female,57.0,6.780512921147073,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,97,0.03,0.07253654301166534,0.001770886592566967,1.0,True,Female,57.0,6.756388501909202,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,98,0.03,0.07415531575679779,0.0012792367488145828,1.0,True,Female,57.0,6.817902175187691,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,101,0.03,0.0736812949180603,0.001410059630870819,1.0,True,Female,57.0,6.799889374428534,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,102,0.03,0.07368144392967224,0.0014010207960382104,1.0,True,Female,57.00917940719194,6.799889374428534,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,106,0.03,0.07106481492519379,0.0027571439277380705,1.0,True,Female,57.0,6.700462795156685,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,109,0.03,0.07251285016536713,0.001780781545676291,1.0,True,Female,57.0,6.75548849313315,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,110,0.03,0.0729946494102478,0.0016012893756851554,1.0,True,Female,57.0,6.7737967719223615,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,113,0.03,0.07443439960479736,0.0012200222117826343,1.0,True,Female,57.00508684377415,6.828505461163902,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,115,0.03,0.07471521198749542,0.0007981480448506773,1.0,True,Female,56.598721574687325,6.828505461163902,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,116,0.03,0.07066971808671951,0.007758147548884153,1.0,True,Female,56.199230945588816,6.640219855129065,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,120,0.03,0.07285910844802856,0.00164767075330019,1.0,True,Female,57.0,6.768646278480886,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,121,0.03,0.07292532920837402,0.0016207786975428462,1.0,True,Female,57.19264067844621,6.768646278480886,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,122,0.03,0.0719638466835022,0.002058489480987191,1.0,True,Female,57.0,6.734626102615999,Caucasian,F
06666d0c-5470-4d11-bbfa-cbee4c3b9fc4,126,0.03,0.07111315429210663,0.002714145928621292,1.0,True,Female,57.0,6.702300151391852,Caucasian,F
75ffba90-0620-4a33-a116-90e5bb8824cc,11,0.03,1.415145754814148,0.011464248411357403,0.1666666716337204,True,Female,25.0,3.0484422013713166,Caucasian,M
75ffba90-0620-4a33-a116-90e5bb8824cc,26,0.03,2.000121831893921,0.010941666550934315,0.2222222238779068,True,Female,25.0,4.161353013077372,African-American,M
812d433a-e60f-478f-9be3-b31e781f7d4d,8,0.03,2.000000238418579,0.013069386593997478,4.999999969612645e-09,True,Female,30.0,5.959636903959214,African-American,M
812d433a-e60f-478f-9be3-b31e781f7d4d,16,0.03,2.0,0.013522457331418991,4.999999969612645e-09,True,Female,30.0,5.987178473373899,African-American,M
812d433a-e60f-478f-9be3-b31e781f7d4d,21,0.03,2.000011444091797,0.012673540972173214,4.999999969612645e-09,True,Female,29.74479581514156,5.794566237065568,African-American,M
812d433a-e60f-478f-9be3-b31e781f7d4d,37,0.03,1.4153674840927124,0.48449015617370605,0.3333333432674408,True,Female,30.0,3.828632872667848,African-American,F
812d433a-e60f-478f-9be3-b31e781f7d4d,39,0.03,2.000018358230591,0.01083498913794756,4.999999969612645e-09,True,Female,30.0,5.673685419608813,African-American,M
812d433a-e60f-478f-9be3-b31e781f7d4d,41,0.03,1.4153289794921875,0.4845506250858307,0.3333333432674408,True,Female,30.0,3.865129033095014,African-American,F
18216dcf-eb8e-4b3f-bcf1-83fb6742db6c,1,0.03,1.4142135381698608,1.1405342817306519,0.5,True,Female,33.0,4.987193502186127,African-American,M
18216dcf-eb8e-4b3f-bcf1-83fb6742db6c,6,0.03,0.009876787662506104,0.94707852602005,0.6666666865348816,True,Female,33.0,4.624682120952682,African-American,F
18216dcf-eb8e-4b3f-bcf1-83fb6742db6c,7,0.03,0.014018699526786804,0.9468266367912292,0.6666666865348816,True,Female,33.0,4.46728953190069,African-American,F
18216dcf-eb8e-4b3f-bcf1-83fb6742db6c,9,0.03,1.4142136573791504,1.1404896974563599,0.5,True,Female,33.0,4.980100281518774,African-American,M
18216dcf-eb8e-4b3f-bcf1-83fb6742db6c,11,0.03,1.4142241477966309,1.1401242017745972,0.5,True,Female,33.0,4.791857715993749,African-American,M
7d0bb7ce-d75c-420e-b954-a9f08827d327,0,0.03,1.4142135381698608,0.020322421565651894,9.99999993922529e-09,True,Male,37.0,4.0,Caucasian,F
7d0bb7ce-d75c-420e-b954-a9f08827d327,2,0.03,2.0,0.020322421565651894,4.999999969612645e-09,True,Female,37.0,4.0,Caucasian,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,6,0.03,0.07947336137294769,0.021955786272883415,0.3333333432674408,True,Male,44.0,6.019987426006196,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,9,0.03,1.4151304960250854,0.016814349219202995,0.1666666716337204,True,Male,44.116274180991205,4.934259853608437,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,10,0.03,2.4499218463897705,0.020845340564846992,0.0833333358168602,True,Female,44.090219906215026,4.7476484264442504,Caucasian,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,11,0.03,1.4151158332824707,0.01708138920366764,0.1666666716337204,True,Male,44.090219906215026,4.919130692027842,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,22,0.03,0.08945048600435257,0.017350470647215843,0.3333333432674408,True,Male,44.75707787826581,6.367297910532687,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,32,0.03,0.07839420437812805,0.022474251687526703,0.3333333432674408,True,Male,44.0,5.978979775327016,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,34,0.03,0.07851068675518036,0.022413020953536034,0.3333333432674408,True,Male,44.0,5.9834059170003275,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,37,0.03,2.0014545917510986,0.022352606058120728,0.1111111119389534,True,Male,44.0,5.899047208973324,Caucasian,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,43,0.03,0.07822205126285553,0.022566592320799828,0.3333333432674408,True,Male,44.0,5.972437828160868,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,44,0.03,0.0801086574792862,0.021719632670283318,0.3333333432674408,True,Male,44.0,6.044129119541375,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,57,0.03,0.07876843214035034,0.022281475365161896,0.3333333432674408,True,Male,44.0,5.993200172443794,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,58,0.03,0.08497337251901627,0.017569513991475105,0.3333333432674408,True,Male,44.71137319083996,6.1994160446382764,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,59,0.03,0.07847200334072113,0.022433238103985786,0.3333333432674408,True,Male,44.0,5.981935827807195,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,60,0.03,1.4151157140731812,0.017445435747504234,0.1666666716337204,True,Male,44.0,4.919885203704184,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,61,0.03,1.4151108264923096,0.017508383840322495,0.1666666716337204,True,Male,44.0,4.914612629456465,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,63,0.03,1.415102243423462,0.01762336492538452,0.1666666716337204,True,Male,44.0,4.905394437232862,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,64,0.03,1.4150899648666382,0.017797667533159256,0.1666666716337204,True,Male,44.0,4.892228917600441,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,66,0.03,0.07839180529117584,0.022475525736808777,0.3333333432674408,True,Male,44.0,5.978888214032718,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,67,0.03,0.07835596799850464,0.02249457687139511,0.3333333432674408,True,Male,44.0,5.977526689455818,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,69,0.03,0.07928889989852905,0.022035447880625725,0.3333333432674408,True,Male,44.0,6.012978076351981,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,71,0.03,1.4152069091796875,0.015650156885385513,0.1666666716337204,True,Male,44.25151995845261,5.0087124101806815,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,73,0.03,0.08140671253204346,0.02113243378698826,0.3333333432674408,True,Male,44.06543027156548,6.09319495836476,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,80,0.03,0.07965908944606781,0.0218802522867918,0.3333333432674408,True,Male,44.0,6.027045481489216,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,81,0.03,0.08110746741294861,0.021495351567864418,0.3333333432674408,True,Male,44.0,6.082083840830489,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,82,0.03,2.0015134811401367,0.022269373759627342,0.1111111119389534,True,Male,44.0,5.957094440776598,Caucasian,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,83,0.03,0.07844549417495728,0.022447163239121437,0.3333333432674408,True,Male,44.0,5.9809288170496435,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,86,0.03,1.4154738187789917,0.012801229022443295,0.1666666716337204,True,Male,44.35176410364225,5.258987715185199,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,87,0.03,0.08046984672546387,0.021616453304886818,0.3333333432674408,True,Male,44.0,6.0578539684522035,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,88,0.03,0.07980594038963318,0.021824151277542114,0.3333333432674408,True,Male,44.0,6.0326255281768635,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,93,0.03,2.449815511703491,0.02091921679675579,0.0833333358168602,True,Female,44.08725419391493,4.516995037539668,Caucasian,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,95,0.03,1.41514253616333,0.016797257587313652,0.1666666716337204,True,Male,44.08725419391493,4.947437213251002,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,102,0.03,0.07846114039421082,0.022438937798142433,0.3333333432674408,True,Male,44.0,5.981523123497072,African-American,M
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,112,0.03,1.415470004081726,0.015448000282049179,0.1666666716337204,True,Male,44.0,5.265818991610309,African-American,F
ebe1a4e3-66a9-4d7b-8930-69b309da2c54,113,0.03,0.07822039723396301,0.02256748639047146,0.3333333432674408,True,Male,44.0,5.972375228506039,African-American,M
3d7687bc-da7c-458a-ab25-c391444b7245,0,0.03,1.4142135381698608,0.023394303396344185,0.1666666716337204,True,Female,24.0,1.0,African-American,F
3d7687bc-da7c-458a-ab25-c391444b7245,3,0.03,2.4494898319244385,0.023394303396344185,0.1111111119389534,True,Female,24.0,1.0,Caucasian,M
7f653813-5f28-4aed-8868-63211273450b,2,0.05,1.4151833057403564,0.020380809903144836,9.99999993922529e-09,True,Female,41.0,2.990511657425164,Caucasian,F
7f653813-5f28-4aed-8868-63211273450b,30,0.05,0.10636341571807861,0.030435264110565186,9.99999993922529e-09,True,Male,41.0,5.041810045303453,Caucasian,F
7f653813-5f28-4aed-8868-63211273450b,31,0.05,1.41525399684906,0.003344923257827759,9.99999993922529e-09,True,Female,38.87151298646287,2.596606779385156,Caucasian,F
7f653813-5f28-4aed-8868-63211273450b,35,0.05,1.4151936769485474,0.02037886530160904,9.99999993922529e-09,True,Female,41.0,3.001087781052989,Caucasian,F
7f653813-5f28-4aed-8868-63211273450b,84,0.05,1.4151651859283447,0.020395712926983833,9.99999993922529e-09,True,Female,41.0,2.971777693967869,Caucasian,F
7f653813-5f28-4aed-8868-63211273450b,89,0.05,1.4172338247299194,0.02677125483751297,4.999999969612645e-09,True,Male,41.0,4.514085717787911,African-American,F
7f653813-5f28-4aed-8868-63211273450b,91,0.05,1.417242169380188,0.025128187611699104,4.999999969612645e-09,True,Male,40.698515969939635,4.514085717787911,African-American,F
7f653813-5f28-4aed-8868-63211273450b,92,0.05,1.4172565937042236,0.024246076121926308,4.999999969612645e-09,True,Male,40.50255923193471,4.514085717787911,African-American,F
7f653813-5f28-4aed-8868-63211273450b,101,0.05,1.4151414632797241,0.020437108352780342,9.99999993922529e-09,True,Female,41.0,2.94715807422565,Caucasian,F
f1f8fba7-8b0a-466e-8999-e24d7078b2fe,4,0.05,1.4142138957977295,0.4859134256839752,0.3333333432674408,True,Female,27.065487680645603,0.0,Caucasian,F
f1f8fba7-8b0a-466e-8999-e24d7078b2fe,6,0.05,1.4142180681228638,0.4842960834503174,0.3333333432674408,True,Female,27.21999693190432,0.0,Caucasian,F
f1f8fba7-8b0a-466e-8999-e24d7078b2fe,7,0.05,1.4142135381698608,0.4864288866519928,0.3333333432674408,True,Female,27.01644425659515,0.0,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,0,0.05,1.4160329103469849,0.016178058460354805,9.99999993922529e-09,True,Female,40.0,2.726797505791168,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,3,0.05,1.4160398244857788,0.016063982620835304,9.99999993922529e-09,True,Female,40.0,2.7320514985520914,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,4,0.05,1.4160401821136475,0.015641726553440094,9.99999993922529e-09,True,Female,40.05894413748909,2.7320514985520914,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,9,0.05,1.4167455434799194,0.006940975785255432,9.99999993922529e-09,True,Female,40.98943848544083,3.159489024868871,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,21,0.05,1.4160397052764893,0.01606760360300541,9.99999993922529e-09,True,Female,40.0,2.7318844938145537,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,22,0.05,1.4158090353012085,0.0421055369079113,9.99999993922529e-09,True,Female,38.31434763153527,2.335074446882082,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,26,0.05,1.416237473487854,0.011135443113744259,9.99999993922529e-09,True,Female,40.470813959810656,2.8616181811107024,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,28,0.05,1.4164067506790161,0.010719985701143742,9.99999993922529e-09,True,Female,40.30029720720753,2.9883859616350046,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,29,0.05,1.416436791419983,0.010191711597144604,9.99999993922529e-09,True,Female,40.64609524834013,2.9883859616350046,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,30,0.05,1.4166384935379028,0.007017947267740965,9.99999993922529e-09,True,Female,40.96605114278984,3.0921873574749883,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,32,0.05,1.4160957336425781,0.014855415560305119,9.99999993922529e-09,True,Female,40.04011294327816,2.77335540340761,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,33,0.05,1.4169868230819702,0.004640681203454733,9.99999993922529e-09,True,Female,41.26420613004738,3.276785758414279,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,41,0.05,1.4160710573196411,0.015565752983093262,9.99999993922529e-09,True,Female,40.0,2.7552338030684966,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,43,0.05,1.4162944555282593,0.011019750498235226,9.99999993922529e-09,True,Female,40.23871369235176,2.912732811967515,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,50,0.05,1.4160306453704834,0.016214463859796524,9.99999993922529e-09,True,Female,40.0,2.7251246295890077,Caucasian,F
42d4cf4f-54bc-4f14-8a12-1f1cd30c5c6d,54,0.05,1.416013240814209,0.016502054408192635,9.99999993922529e-09,True,Female,40.0,2.7119685920188505,Caucasian,F
