query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
19057309-161f-4fcb-97bb-248d44edd3bf,48,0.03,0.6757304072380066,0.1642426699399948,0.1666666716337204,True,68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,12.0,3.0,3.0,77.0,74.0,9.0,11.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,52,0.03,0.4836854338645935,0.16941098868846893,0.0833333358168602,True,78.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,6.0,3.0,3.0,77.0,74.0,9.0,9.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,58,0.03,0.661925733089447,0.1661243885755539,0.1666666716337204,True,68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,9.0,3.0,3.0,77.0,74.0,9.0,13.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,61,0.03,0.434394896030426,0.19194185733795166,0.35555556416511536,True,84.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,8.0,3.0,3.0,77.0,74.0,6.0,1.0,3.0,91.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,0,0.03,0.20608289539813995,0.13495206832885742,4.999999969612645e-09,True,67.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,63.0,6.0,25.0,3.0,25.0,4.0,2.0,9.0,30.0,74.0,5.0,2.0,1.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,2,0.03,0.3431951701641083,0.13189350068569183,4.999999969612645e-09,True,67.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,63.0,6.0,25.0,3.0,25.0,5.0,10.0,9.0,30.0,74.0,5.0,8.0,1.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,4,0.03,0.4583333432674408,0.12084606289863586,0.1666666716337204,True,67.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,63.0,6.0,25.0,3.0,25.0,11.0,10.0,9.0,30.0,74.0,5.0,2.0,1.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,6,0.03,0.42035403847694397,0.1298949420452118,0.1666666716337204,True,67.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,63.0,6.0,25.0,3.0,25.0,10.0,10.0,9.0,30.0,74.0,5.0,2.0,0.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,12,0.03,0.20058012008666992,0.14193440973758698,0.3333333432674408,True,67.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,58.0,6.0,25.0,3.0,25.0,4.0,5.0,9.0,30.0,74.0,5.0,2.0,0.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,21,0.03,0.45843419432640076,0.11911488324403763,0.1666666716337204,True,67.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,63.0,6.0,26.0,3.0,25.0,11.0,10.0,9.0,30.0,74.0,5.0,2.0,1.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,24,0.03,0.37821120023727417,0.12676264345645905,0.5555555820465088,True,70.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,63.0,6.0,25.0,3.0,25.0,9.0,10.0,9.0,30.0,74.0,5.0,2.0,1.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,51,0.03,0.23820991814136505,0.1319664567708969,0.1666666716337204,True,67.0,134.0,2.0,52.0,31.0,0.0,0.0,92.0,63.0,6.0,25.0,3.0,25.0,5.0,10.0,9.0,30.0,74.0,5.0,2.0,0.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,54,0.03,0.32449811697006226,0.12969273328781128,0.3888889253139496,True,69.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,63.0,6.0,25.0,3.0,25.0,4.0,10.0,6.0,30.0,74.0,5.0,8.0,1.0,64.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,0,0.03,0.6478835344314575,0.13994379341602325,4.999999969612645e-09,True,89.0,209.0,54.0,101.0,11.0,0.0,0.0,100.0,15.0,2.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,6.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,5,0.03,0.555555522441864,0.1408231258392334,4.999999969612645e-09,True,89.0,209.0,54.0,101.0,11.0,0.0,0.0,100.0,15.0,3.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,6.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,29,0.03,0.4621189534664154,0.19123105704784393,0.5555555820465088,True,89.0,209.0,54.0,101.0,1.0,0.0,0.0,100.0,15.0,7.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,8.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,33,0.03,0.5044262409210205,0.155246302485466,4.999999969612645e-09,True,89.0,209.0,54.0,101.0,11.0,8.0,0.0,100.0,15.0,7.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,5.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,34,0.03,0.45898982882499695,0.20462441444396973,0.2222222238779068,True,89.0,209.0,54.0,101.0,11.0,4.0,1.0,100.0,15.0,6.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,7.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,41,0.03,0.4884791374206543,0.16399192810058594,0.1111111119389534,True,89.0,209.0,54.0,101.0,11.0,6.0,0.0,100.0,15.0,4.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,3.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,52,0.03,0.44313162565231323,0.20305879414081573,0.3333333432674408,True,89.0,209.0,54.0,101.0,11.0,7.0,0.0,100.0,15.0,7.0,11.0,0.0,55.0,6.0,0.0,7.0,3.0,74.0,1.0,1.0,4.0,50.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,18,0.03,0.48041459918022156,0.17438410222530365,0.3333333432674408,True,77.0,45.0,1.0,18.0,14.0,0.0,0.0,100.0,15.0,8.0,15.0,4.0,40.0,10.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,22,0.03,0.8465614318847656,0.13294856250286102,0.3333333432674408,True,62.0,45.0,1.0,18.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,13.0,1.0,1.0,73.0,65.0,5.0,17.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,24,0.03,0.39207324385643005,0.2233411818742752,0.29999998211860657,True,66.0,45.0,1.0,18.0,26.0,0.0,0.0,100.0,15.0,7.0,15.0,3.0,40.0,9.0,1.0,1.0,71.0,65.0,5.0,2.0,0.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,25,0.03,0.42849504947662354,0.17658376693725586,3.3333329430007552e-09,True,73.0,45.0,1.0,18.0,26.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,9.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,38,0.03,0.8215506672859192,0.13965573906898499,0.3333333432674408,True,60.0,45.0,1.0,18.0,13.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,12.0,1.0,1.0,71.0,65.0,5.0,17.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,39,0.03,0.5611119866371155,0.15403150022029877,3.3333329430007552e-09,True,60.0,45.0,1.0,18.0,25.0,0.0,0.0,100.0,15.0,7.0,16.0,4.0,40.0,8.0,1.0,1.0,71.0,65.0,5.0,12.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,41,0.03,0.5066012740135193,0.15575678646564484,0.2222222238779068,True,61.0,45.0,1.0,18.0,30.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,12.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,47,0.03,0.5298407077789307,0.13991393148899078,0.2222222238779068,True,60.0,45.0,1.0,18.0,34.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,12.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,51,0.03,0.5517012476921082,0.15805400907993317,0.1666666716337204,True,78.0,45.0,1.0,18.0,13.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,8.0,1.0,1.0,71.0,65.0,5.0,10.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,54,0.03,0.8634849190711975,0.13343970477581024,0.2222222238779068,True,60.0,45.0,1.0,18.0,13.0,0.0,0.0,100.0,15.0,7.0,17.0,4.0,40.0,15.0,1.0,1.0,71.0,65.0,5.0,16.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,64,0.03,0.3577553927898407,0.27809640765190125,0.43333330750465393,True,76.0,45.0,1.0,18.0,13.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,33.0,5.0,1.0,1.0,71.0,65.0,5.0,2.0,0.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,66,0.03,0.3790815770626068,0.2023327350616455,0.3333333432674408,True,65.0,45.0,1.0,18.0,31.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,8.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,71,0.03,0.7775750160217285,0.130309596657753,0.4833333492279053,True,64.0,45.0,1.0,18.0,13.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,16.0,1.0,1.0,71.0,65.0,5.0,12.0,2.0,88.0
8bb4e63f-b1a7-45f1-91a8-bf194a76f331,3,0.03,0.2777777910232544,0.13976585865020752,9.99999993922529e-09,True,74.0,148.0,3.0,47.0,24.0,0.0,0.0,100.0,15.0,7.0,67.0,6.0,32.0,0.0,1.0,1.0,0.0,74.0,0.0,4.0,5.0,40.0
8bb4e63f-b1a7-45f1-91a8-bf194a76f331,15,0.03,0.22836987674236298,0.14453597366809845,9.99999993922529e-09,True,74.0,148.0,3.0,47.0,24.0,1.0,0.0,100.0,15.0,7.0,67.0,6.0,32.0,0.0,1.0,1.0,0.0,74.0,0.0,4.0,4.0,40.0
bab4288f-e62a-4af1-b9c5-ca70d8345ebe,5,0.03,0.1666666716337204,0.17151182889938354,0.3333333432674408,True,65.0,179.0,19.0,99.0,24.0,1.0,0.0,76.0,0.0,4.0,25.0,0.0,32.0,22.0,0.0,0.0,26.0,71.0,10.0,2.0,4.0,86.0
bab4288f-e62a-4af1-b9c5-ca70d8345ebe,7,0.03,0.1530555784702301,0.17466475069522858,0.5,True,65.0,179.0,19.0,99.0,24.0,3.0,0.0,76.0,0.0,3.0,25.0,0.0,32.0,22.0,0.0,0.0,26.0,71.0,10.0,2.0,1.0,86.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,1,0.03,0.5650239586830139,0.12247326225042343,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,5.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,9.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,3,0.03,0.6478835940361023,0.11776244640350342,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,0.0,0.0,100.0,15.0,4.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,10.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,5,0.03,0.5165103673934937,0.13044163584709167,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,5.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,8.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,6,0.03,0.5174548029899597,0.1274615377187729,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,5.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,2.0,2.0,8.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,7,0.03,0.4382007420063019,0.17358887195587158,0.1111111119389534,True,81.0,162.0,23.0,89.0,26.0,3.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,0.0,2.0,1.0,11.0,58.0,1.0,2.0,7.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,9,0.03,0.6211299896240234,0.11981859803199768,0.1111111119389534,True,81.0,162.0,23.0,89.0,26.0,0.0,0.0,100.0,15.0,6.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,11.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,18,0.03,0.49879518151283264,0.1470954865217209,0.1111111119389534,True,81.0,162.0,23.0,89.0,26.0,4.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,1.0,1.0,1.0,11.0,58.0,1.0,2.0,8.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,23,0.03,0.6666666865348816,0.11416998505592346,0.3333333432674408,True,81.0,162.0,23.0,89.0,26.0,0.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,12.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,39,0.03,0.6781420111656189,0.11471148580312729,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,0.0,0.0,100.0,15.0,2.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,7.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,45,0.03,0.45954424142837524,0.1731068342924118,0.1111111119389534,True,81.0,162.0,23.0,89.0,26.0,4.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,0.0,1.0,1.0,11.0,58.0,1.0,2.0,7.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,48,0.03,0.8107772469520569,0.16050712764263153,3.3333329430007552e-09,True,81.0,162.0,23.0,89.0,26.0,0.0,0.0,100.0,15.0,0.0,26.0,0.0,31.0,3.0,1.0,2.0,11.0,58.0,6.0,2.0,3.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,64,0.03,0.6673986911773682,0.11078628152608871,0.3333333432674408,True,81.0,162.0,23.0,89.0,26.0,0.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,2.0,2.0,12.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,71,0.03,0.5452098846435547,0.1265212744474411,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,6.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,8.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,73,0.03,0.48741909861564636,0.16290056705474854,0.2222222238779068,True,81.0,162.0,23.0,89.0,26.0,3.0,1.0,100.0,15.0,6.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,8.0,33.0
eac622d2-007b-4bbe-a680-06db679ec27c,0,0.03,0.125,0.12917490303516388,0.3333333432674408,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,26.0,0.0,58.0,4.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,7,0.03,0.16724437475204468,0.12463793158531189,4.999999969612645e-09,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,5.0,26.0,0.0,58.0,4.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,8,0.03,0.2083333283662796,0.11586546897888184,0.1666666716337204,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,26.0,0.0,58.0,6.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,9,0.03,0.3333333432674408,0.11626539379358292,9.99999993922529e-09,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,26.0,0.0,58.0,9.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,10,0.03,0.1666666567325592,0.11927527189254761,0.1666666716337204,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,26.0,0.0,58.0,5.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,11,0.03,0.1388888955116272,0.12736119329929352,4.999999969612645e-09,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,5.0,26.0,0.0,58.0,3.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,4,0.03,0.6508541107177734,0.14274990558624268,0.2222222238779068,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,10.0,11.0,11.0,75.0,58.0,8.0,17.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,12,0.03,0.3046071231365204,0.16682177782058716,0.3888889253139496,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,5.0,11.0,11.0,75.0,58.0,8.0,6.0,0.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,14,0.03,0.2827199697494507,0.18688499927520752,0.3888889253139496,True,68.0,343.0,1.0,96.0,40.0,0.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,4.0,11.0,11.0,75.0,58.0,8.0,6.0,0.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,31,0.03,0.40280747413635254,0.15930651128292084,0.14999999105930328,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,7.0,43.0,3.0,37.0,8.0,6.0,11.0,75.0,58.0,8.0,10.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,34,0.03,0.33448874950408936,0.16653692722320557,0.3888889253139496,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,6.0,11.0,11.0,75.0,58.0,8.0,6.0,0.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,42,0.03,0.4418037235736847,0.18688009679317474,3.3333329430007552e-09,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,6.0,11.0,7.0,75.0,58.0,8.0,13.0,1.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,46,0.03,0.4009521007537842,0.15492640435695648,0.3333333432674408,True,69.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,8.0,43.0,3.0,37.0,8.0,11.0,11.0,75.0,58.0,8.0,6.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,51,0.03,0.23796550929546356,0.19346614181995392,0.41111111640930176,True,68.0,343.0,1.0,96.0,48.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,4.0,2.0,11.0,75.0,58.0,8.0,6.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,59,0.03,0.33592739701271057,0.16017591953277588,0.20000000298023224,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,7.0,0.0,11.0,75.0,58.0,8.0,6.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,61,0.03,0.28900906443595886,0.17697428166866302,0.0833333358168602,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,7.0,43.0,3.0,37.0,5.0,11.0,11.0,75.0,58.0,8.0,6.0,1.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,63,0.03,0.6052099466323853,0.17672787606716156,3.3333329430007552e-09,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,8.0,44.0,3.0,31.0,11.0,9.0,11.0,75.0,58.0,9.0,13.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,67,0.03,0.2548879384994507,0.18987025320529938,0.32777777314186096,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,4.0,2.0,11.0,75.0,58.0,8.0,9.0,4.0,71.0
