age,workclass,education,marital_status,occupation,race,gender,hours_per_week,query_id
50.03165054321289,Private,Bachelors,Married,Service,White,Male,39.93939208984375,f5974493-2192-4441-8854-5173280a8d2f
29.52549743652344,Private,Doctorate,Single,Professional,White,Male,40.74802780151367,e3dff26e-be4e-466a-8f32-2e50193b3c6b
34.156375885009766,Self-Employed,Bachelors,Single,Professional,White,Male,43.087547302246094,e3dff26e-be4e-466a-8f32-2e50193b3c6b
30.23394203186035,Self-Employed,Masters,Single,Professional,White,Male,42.9683723449707,e3dff26e-be4e-466a-8f32-2e50193b3c6b
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,37.09689331054688,67661d5c-7f5d-4b73-bce7-c99e5ca2c493
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,40.92023468017578,67661d5c-7f5d-4b73-bce7-c99e5ca2c493
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,44.11847305297852,67661d5c-7f5d-4b73-bce7-c99e5ca2c493
26.0,Government,Bachelors,Married,White-Collar,White,Male,41.0,e142328e-d3c5-4bf6-95db-c690ebee5712
78.21394348144531,Self-Employed,Bachelors,Married,White-Collar,White,Male,10.0,e142328e-d3c5-4bf6-95db-c690ebee5712
80.89833068847656,Self-Employed,Bachelors,Married,White-Collar,White,Male,10.0,e142328e-d3c5-4bf6-95db-c690ebee5712
33.0,Private,Bachelors,Married,Blue-Collar,White,Male,40.0,fc1b1f28-312d-4d48-82d4-20986c831a92
32.0,Private,Bachelors,Married,Blue-Collar,White,Male,51.17524719238281,fc1b1f28-312d-4d48-82d4-20986c831a92
58.44672775268555,Private,HS-grad,Married,White-Collar,White,Male,40.0,11554135-9a66-4023-94ab-2475b351d0c5
56.03487777709961,Private,Some-college,Married,White-Collar,White,Male,7.811943531036377,11554135-9a66-4023-94ab-2475b351d0c5
34.4066276550293,Private,Bachelors,Married,Service,White,Male,37.49637985229492,437cccb7-dd60-4864-b12f-90253ddc3543
30.280498504638672,Private,Masters,Married,Service,White,Male,39.25240707397461,437cccb7-dd60-4864-b12f-90253ddc3543
31.915603637695312,Private,Bachelors,Married,Service,White,Male,37.36770248413086,437cccb7-dd60-4864-b12f-90253ddc3543
30.865346908569336,Private,Masters,Divorced,Blue-Collar,White,Male,56.16474914550781,0514c0be-f2a3-4109-b213-f795c7114a59
39.93856048583984,Private,Masters,Divorced,Blue-Collar,White,Male,51.756004333496094,0514c0be-f2a3-4109-b213-f795c7114a59
32.21231842041016,Private,Bachelors,Married,Blue-Collar,White,Male,52.90247344970703,0514c0be-f2a3-4109-b213-f795c7114a59
41.97795867919922,Private,Masters,Single,White-Collar,White,Male,40.0,34e4ad5b-1a1a-4fe6-a68b-1e6ae4217058
52.621700286865234,Private,Assoc,Married,Sales,White,Male,40.0,7c70933b-a814-4270-aca1-b793491bab23
51.2097053527832,Private,Assoc,Married,Sales,White,Male,40.0,7c70933b-a814-4270-aca1-b793491bab23
49.09199142456055,Private,Assoc,Married,Sales,White,Male,40.0,7c70933b-a814-4270-aca1-b793491bab23
45.61334609985352,Private,Some-college,Married,Service,White,Male,40.0,f5974493-2192-4441-8854-5173280a8d2f
48.76305770874024,Private,Bachelors,Divorced,White-Collar,White,Male,36.749794006347656,f5974493-2192-4441-8854-5173280a8d2f
38.38932418823242,Private,Masters,Divorced,White-Collar,White,Male,45.88681411743164,f5974493-2192-4441-8854-5173280a8d2f
23.962797164916992,Self-Employed,HS-grad,Single,Professional,White,Male,39.08388900756836,e3dff26e-be4e-466a-8f32-2e50193b3c6b
28.74765396118164,Self-Employed,Bachelors,Single,Professional,White,Male,39.33830642700195,e3dff26e-be4e-466a-8f32-2e50193b3c6b
27.85077476501465,Self-Employed,Some-college,Single,Professional,White,Male,39.81771087646485,e3dff26e-be4e-466a-8f32-2e50193b3c6b
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,40.022857666015625,67661d5c-7f5d-4b73-bce7-c99e5ca2c493
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,40.0,67661d5c-7f5d-4b73-bce7-c99e5ca2c493
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,38.59721374511719,67661d5c-7f5d-4b73-bce7-c99e5ca2c493
83.05632019042969,Government,Bachelors,Married,White-Collar,Other,Male,20.0,e142328e-d3c5-4bf6-95db-c690ebee5712
78.46498107910156,Self-Employed,Bachelors,Married,White-Collar,White,Male,10.0,e142328e-d3c5-4bf6-95db-c690ebee5712
73.881103515625,Self-Employed,Bachelors,Married,White-Collar,White,Male,10.0,e142328e-d3c5-4bf6-95db-c690ebee5712
25.0,Private,Bachelors,Married,Blue-Collar,White,Male,57.271095275878906,fc1b1f28-312d-4d48-82d4-20986c831a92
31.0,Private,Bachelors,Married,Blue-Collar,White,Male,47.29102325439453,fc1b1f28-312d-4d48-82d4-20986c831a92
37.57893371582031,Private,Assoc,Married,Blue-Collar,White,Female,44.29689025878906,fc1b1f28-312d-4d48-82d4-20986c831a92
31.216426849365234,Private,Masters,Married,Service,White,Male,47.55706787109375,437cccb7-dd60-4864-b12f-90253ddc3543
27.271472930908203,Private,Bachelors,Married,Service,White,Male,40.18414306640625,437cccb7-dd60-4864-b12f-90253ddc3543
32.575443267822266,Private,Bachelors,Married,Service,White,Male,43.47531127929688,437cccb7-dd60-4864-b12f-90253ddc3543
45.0,Private,Masters,Divorced,Blue-Collar,White,Male,46.42033004760742,0514c0be-f2a3-4109-b213-f795c7114a59
31.803430557250977,Private,Masters,Divorced,Blue-Collar,White,Male,69.0481948852539,0514c0be-f2a3-4109-b213-f795c7114a59
45.0,Private,Masters,Divorced,Blue-Collar,White,Male,47.73339080810547,0514c0be-f2a3-4109-b213-f795c7114a59
41.0,Private,Masters,Single,White-Collar,White,Male,34.719364166259766,34e4ad5b-1a1a-4fe6-a68b-1e6ae4217058
50.83526611328125,Private,Masters,Divorced,White-Collar,White,Female,32.26372146606445,34e4ad5b-1a1a-4fe6-a68b-1e6ae4217058
40.1462287902832,Private,Masters,Single,White-Collar,White,Male,40.0,34e4ad5b-1a1a-4fe6-a68b-1e6ae4217058
53.09326934814453,Self-Employed,Assoc,Married,Sales,White,Male,30.0,7c70933b-a814-4270-aca1-b793491bab23
50.73583984375,Private,Assoc,Married,Sales,White,Male,40.0,7c70933b-a814-4270-aca1-b793491bab23
49.03057098388672,Private,Assoc,Married,Sales,White,Male,40.0,7c70933b-a814-4270-aca1-b793491bab23
45.9442138671875,Private,HS-grad,Married,White-Collar,White,Male,45.0,f5974493-2192-4441-8854-5173280a8d2f
59.599491119384766,Private,HS-grad,Married,White-Collar,White,Male,40.0,f5974493-2192-4441-8854-5173280a8d2f
45.726104736328125,Private,Some-college,Married,Service,White,Male,42.33748245239258,f5974493-2192-4441-8854-5173280a8d2f
32.13272857666016,Self-Employed,Doctorate,Single,Professional,White,Male,35.2534065246582,90aa647d-42e6-445e-8d8d-cf8181f1873e
26.34848403930664,Self-Employed,HS-grad,Single,Professional,White,Male,38.57784652709961,90aa647d-42e6-445e-8d8d-cf8181f1873e
30.08240127563477,Private,Doctorate,Single,Professional,White,Male,40.05844497680664,90aa647d-42e6-445e-8d8d-cf8181f1873e
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,44.84351348876953,1862d4c5-a2f3-411b-8196-4bd4c34361ef
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,41.40483474731445,1862d4c5-a2f3-411b-8196-4bd4c34361ef
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,39.864994049072266,1862d4c5-a2f3-411b-8196-4bd4c34361ef
76.32617950439453,Self-Employed,Bachelors,Married,White-Collar,White,Male,40.90141296386719,426d82d1-04d1-4fc1-bb20-3844cb59053f
79.66183471679688,Self-Employed,Bachelors,Married,White-Collar,White,Male,10.0,426d82d1-04d1-4fc1-bb20-3844cb59053f
75.7398452758789,Self-Employed,Bachelors,Married,White-Collar,White,Male,10.0,426d82d1-04d1-4fc1-bb20-3844cb59053f
31.0,Private,Bachelors,Married,Blue-Collar,White,Male,44.40338516235352,d3b709db-8ac6-4bd9-993d-44846a6e6220
27.0,Private,Bachelors,Married,Service,White,Male,30.0,d3b709db-8ac6-4bd9-993d-44846a6e6220
31.791065216064453,Private,Bachelors,Married,Blue-Collar,White,Male,50.0,d3b709db-8ac6-4bd9-993d-44846a6e6220
60.0,Private,HS-grad,Married,White-Collar,White,Male,40.0,8f2a3c40-aa33-4b2a-a890-dfb2c3a24b20
57.1626091003418,Private,HS-grad,Married,White-Collar,White,Male,40.0,8f2a3c40-aa33-4b2a-a890-dfb2c3a24b20
31.87529754638672,Private,Bachelors,Married,Service,White,Male,42.95505142211914,04513bc1-af99-43f4-abdf-f965763e7bf8
36.1250114440918,Private,Bachelors,Married,Service,White,Male,38.358917236328125,04513bc1-af99-43f4-abdf-f965763e7bf8
29.614973068237305,Private,Bachelors,Married,Service,White,Male,45.56124114990234,04513bc1-af99-43f4-abdf-f965763e7bf8
35.58359909057617,Private,Masters,Divorced,Blue-Collar,White,Male,53.57220077514648,f7f5fea7-43ed-443d-9e1a-b095182dabc7
37.02073287963867,Private,Masters,Divorced,Blue-Collar,White,Male,53.21487045288086,f7f5fea7-43ed-443d-9e1a-b095182dabc7
45.0,Private,Masters,Divorced,Blue-Collar,White,Male,51.282493591308594,f7f5fea7-43ed-443d-9e1a-b095182dabc7
38.0,Private,Assoc,Married,White-Collar,White,Male,40.0,3fd54854-3dd3-4730-a769-3e9a5f60b218
42.0,Private,Masters,Single,White-Collar,White,Male,40.0,3fd54854-3dd3-4730-a769-3e9a5f60b218
48.98657989501953,Private,Assoc,Married,Sales,White,Male,40.0,9749685d-b858-43e6-9714-1aa5afac939b
46.09101104736328,Private,Assoc,Married,Sales,White,Male,40.0,9749685d-b858-43e6-9714-1aa5afac939b
44.71003341674805,Private,Assoc,Married,Sales,White,Male,40.0,9749685d-b858-43e6-9714-1aa5afac939b
47.94688415527344,Private,Masters,Married,Service,Other,Male,40.23579406738281,3bdb7a70-9a87-44c9-82c6-fb36ca5a2f14
46.0,Private,Some-college,Married,Service,White,Male,40.0,3bdb7a70-9a87-44c9-82c6-fb36ca5a2f14
45.18785858154297,Private,Some-college,Married,Service,White,Male,41.13026809692383,3bdb7a70-9a87-44c9-82c6-fb36ca5a2f14
29.088165283203125,Self-Employed,Bachelors,Single,Professional,White,Male,36.14625930786133,90aa647d-42e6-445e-8d8d-cf8181f1873e
29.86737632751465,Self-Employed,Doctorate,Single,Professional,White,Female,60.0,90aa647d-42e6-445e-8d8d-cf8181f1873e
29.35052299499512,Self-Employed,Bachelors,Single,Professional,White,Male,38.55747985839844,90aa647d-42e6-445e-8d8d-cf8181f1873e
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,40.39449691772461,1862d4c5-a2f3-411b-8196-4bd4c34361ef
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,37.38911056518555,1862d4c5-a2f3-411b-8196-4bd4c34361ef
51.0,Other/Unknown,Doctorate,Single,Other/Unknown,White,Male,36.06106948852539,1862d4c5-a2f3-411b-8196-4bd4c34361ef
79.62804412841797,Self-Employed,Bachelors,Married,White-Collar,White,Male,10.0,426d82d1-04d1-4fc1-bb20-3844cb59053f
85.187744140625,Self-Employed,Bachelors,Married,White-Collar,White,Male,10.0,426d82d1-04d1-4fc1-bb20-3844cb59053f
48.0,Self-Employed,Bachelors,Married,White-Collar,Other,Male,42.02936553955078,426d82d1-04d1-4fc1-bb20-3844cb59053f
32.0,Private,Bachelors,Married,Blue-Collar,White,Male,50.0,d3b709db-8ac6-4bd9-993d-44846a6e6220
34.0,Private,Bachelors,Married,Blue-Collar,White,Male,42.38639068603516,d3b709db-8ac6-4bd9-993d-44846a6e6220
34.0,Private,Bachelors,Married,Blue-Collar,White,Male,41.85260772705078,d3b709db-8ac6-4bd9-993d-44846a6e6220
27.98481559753418,Private,Bachelors,Married,Service,White,Male,43.80234909057617,04513bc1-af99-43f4-abdf-f965763e7bf8
28.406373977661133,Private,Bachelors,Married,Service,White,Male,44.42264175415039,04513bc1-af99-43f4-abdf-f965763e7bf8
29.770612716674805,Private,Masters,Married,Other/Unknown,White,Male,48.28012466430664,04513bc1-af99-43f4-abdf-f965763e7bf8
32.99423599243164,Private,Masters,Divorced,Blue-Collar,White,Male,55.1692008972168,f7f5fea7-43ed-443d-9e1a-b095182dabc7
39.020484924316406,Private,Masters,Divorced,Blue-Collar,White,Male,67.07085418701172,f7f5fea7-43ed-443d-9e1a-b095182dabc7
45.0,Private,Masters,Divorced,Blue-Collar,White,Male,52.46287536621094,f7f5fea7-43ed-443d-9e1a-b095182dabc7
