employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,query_id
0.0,10.0,12929.599609375,D,19.299999237060547,small_business,MORTGAGE,ID,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc
10.0,31.0,9600.0,A,20.100000381469727,purchase,RENT,VT,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc
10.0,23.0,9600.0,A,15.5,debt,OWN,ID,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,2.0,9600.0,A,22.5,purchase,OWN,KY,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,11.0,9600.0,C,31.299999237060547,purchase,OWN,VA,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,7.0,9600.0,A,46.400001525878906,debt,MORTGAGE,KY,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,31.0,9600.0,A,46.400001525878906,debt,MORTGAGE,MS,63e1af52-4281-4e58-b574-13dc45ff60a7
2.0,12.0,9600.0,C,15.199999809265137,purchase,MORTGAGE,ID,63e1af52-4281-4e58-b574-13dc45ff60a7
1.0,2.0,9600.0,B,24.399999618530273,debt,OWN,ID,63e1af52-4281-4e58-b574-13dc45ff60a7
4.0,12.0,21585.0,B,46.400001525878906,debt,MORTGAGE,ID,63e1af52-4281-4e58-b574-13dc45ff60a7
0.0,30.0,9600.0,B,13.100000381469728,debt,MORTGAGE,ID,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,31.0,10077.2001953125,D,37.5,small_business,MORTGAGE,ID,63e1af52-4281-4e58-b574-13dc45ff60a7
4.0,10.0,15154.7001953125,F,5.400000095367432,purchase,RENT,VT,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,2.0,9600.0,A,20.0,debt,OWN,ID,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,22.0,9600.0,A,17.5,purchase,MORTGAGE,MS,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,10.0,9600.0,A,46.400001525878906,debt,MORTGAGE,KY,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,31.0,9600.0,A,31.5,debt,RENT,VT,63e1af52-4281-4e58-b574-13dc45ff60a7
10.0,26.0,9600.0,A,3.0999999046325684,purchase,OWN,UT,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,8.0,9600.0,A,11.699999809265137,debt,OWN,ID,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,2.0,9600.0,G,23.299999237060547,purchase,OWN,VA,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,3.0,9600.0,A,46.400001525878906,debt,MORTGAGE,KY,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,31.0,9600.0,A,38.400001525878906,debt,OWN,CA,42a851b6-80fe-42ac-877b-8876260f2c7b
0.0,4.0,9600.0,D,13.800000190734863,debt,OWN,ID,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,2.0,9600.0,A,4.900000095367432,purchase,OWN,UT,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,4.0,9600.0,A,46.400001525878906,debt,OWN,VA,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,17.0,9600.0,A,13.5,debt,OWN,VA,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,31.0,9600.0,A,29.700000762939453,purchase,OWN,CA,42a851b6-80fe-42ac-877b-8876260f2c7b
5.0,5.0,9600.0,D,8.600000381469727,small_business,OWN,ID,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,2.0,9600.0,A,23.100000381469727,purchase,OWN,KY,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,5.0,9600.0,A,46.400001525878906,debt,OWN,VA,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,17.0,9600.0,A,13.800000190734863,debt,OWN,VA,42a851b6-80fe-42ac-877b-8876260f2c7b
10.0,31.0,9600.0,A,29.899999618530273,purchase,OWN,UT,42a851b6-80fe-42ac-877b-8876260f2c7b
0.0,2.0,9600.0,A,3.0999999046325684,educational,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
8.0,2.0,9600.0,F,3.0999999046325684,educational,RENT,WY,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,2.0,9600.0,A,3.0999999046325684,purchase,MORTGAGE,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,2.0,9600.0,C,3.0999999046325684,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,2.0,9600.0,C,46.400001525878906,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
0.0,5.0,9600.0,F,3.0999999046325684,educational,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,31.0,9600.0,F,3.0999999046325684,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,2.0,9600.0,A,3.0999999046325684,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,4.0,9657.2001953125,C,28.799999237060547,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,18.0,16292.0,A,46.400001525878906,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
0.0,16.0,9600.0,F,3.0999999046325684,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,31.0,9600.0,A,3.0999999046325684,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,3.0,9600.0,C,46.400001525878906,purchase,RENT,VT,3a2595a7-0900-43c5-854a-0ff63d4c9802
10.0,15.0,9911.099609375,F,17.399999618530273,purchase,RENT,VT,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
1.0,2.0,10513.5,A,3.0999999046325684,purchase,RENT,VT,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
10.0,8.0,9600.0,F,11.100000381469728,purchase,RENT,VT,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
10.0,31.0,9600.0,F,6.400000095367432,purchase,RENT,VT,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
10.0,31.0,9600.0,A,46.400001525878906,purchase,RENT,VT,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
10.0,12.0,9600.0,F,38.20000076293945,purchase,RENT,VA,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
3.0,12.0,9600.0,G,3.0999999046325684,purchase,RENT,FL,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
10.0,2.0,9600.0,C,14.199999809265137,purchase,RENT,AK,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
10.0,31.0,176939.703125,C,14.699999809265137,purchase,RENT,CT,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
3.0,24.0,9600.0,C,14.100000381469728,educational,OWN,FL,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
10.0,12.0,78605.703125,C,35.0,purchase,RENT,FL,e2c8c2da-a71d-422c-9c1b-8aeefd6515c4
10.0,14.0,12604.599609375,F,3.0999999046325684,purchase,RENT,VT,c7056030-d9fd-457e-b278-811ade931da6
4.0,13.0,9600.0,C,23.399999618530273,purchase,MORTGAGE,ID,c7056030-d9fd-457e-b278-811ade931da6
10.0,2.0,9600.0,F,32.599998474121094,purchase,RENT,VT,c7056030-d9fd-457e-b278-811ade931da6
0.0,31.0,16264.599609375,F,17.899999618530273,purchase,MORTGAGE,ID,c7056030-d9fd-457e-b278-811ade931da6
10.0,31.0,22492.0,F,46.400001525878906,purchase,RENT,VT,c7056030-d9fd-457e-b278-811ade931da6
10.0,2.0,9600.0,A,22.299999237060547,purchase,OWN,KY,c7056030-d9fd-457e-b278-811ade931da6
10.0,31.0,9600.0,F,19.0,purchase,RENT,VT,c7056030-d9fd-457e-b278-811ade931da6
10.0,8.0,9600.0,F,3.0999999046325684,purchase,RENT,VT,c7056030-d9fd-457e-b278-811ade931da6
10.0,11.0,9600.0,F,46.400001525878906,purchase,RENT,VT,c7056030-d9fd-457e-b278-811ade931da6
0.0,10.0,45692.8984375,C,27.299999237060547,purchase,MORTGAGE,ID,c7056030-d9fd-457e-b278-811ade931da6
10.0,11.0,9600.0,A,20.5,purchase,OWN,MS,c7056030-d9fd-457e-b278-811ade931da6
1.0,2.0,9600.0,B,8.5,debt,OWN,ID,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
0.0,2.0,9600.0,B,12.399999618530272,debt,OWN,ID,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
10.0,9.0,9600.0,A,3.700000047683716,debt,OWN,VA,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
2.0,9.0,9662.5,B,46.400001525878906,debt,OWN,ID,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
10.0,25.0,9600.0,A,8.300000190734863,purchase,OWN,UT,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
10.0,31.0,9600.0,A,39.099998474121094,debt,OWN,VA,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
10.0,9.0,9600.0,A,3.0999999046325684,purchase,OWN,ID,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
10.0,20.0,9600.0,A,6.800000190734863,purchase,OWN,UT,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
10.0,2.0,9600.0,A,32.70000076293945,debt,OWN,VA,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
10.0,31.0,9600.0,A,13.800000190734863,debt,OWN,VA,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
10.0,21.0,9600.0,A,46.400001525878906,purchase,OWN,ID,5c49654a-f2c4-4a25-b1ef-fb962d6d2616
1.0,2.0,9600.0,F,3.0999999046325684,purchase,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
9.0,14.0,9600.0,A,3.0999999046325684,educational,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,30.0,9600.0,F,3.0999999046325684,debt,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,31.0,9600.0,F,31.0,purchase,RENT,VA,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,14.0,9600.0,A,46.400001525878906,debt,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
0.0,2.0,9600.0,F,3.0999999046325684,purchase,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,9.0,9600.0,A,7.800000190734863,educational,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,13.0,9600.0,A,29.5,debt,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,31.0,9600.0,F,8.899999618530273,purchase,RENT,VA,108e2240-8f1c-499c-b4de-6140e55d59e9
2.0,2.0,9600.0,F,3.799999952316284,purchase,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,10.0,9600.0,A,3.0999999046325684,educational,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
3.0,31.0,9600.0,F,32.79999923706055,purchase,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,31.0,9600.0,F,5.099999904632568,debt,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,11.0,9600.0,A,46.400001525878906,debt,RENT,VT,108e2240-8f1c-499c-b4de-6140e55d59e9
10.0,3.0,9600.0,A,8.300000190734863,purchase,OWN,UT,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,12.0,9600.0,A,21.899999618530273,debt,MORTGAGE,ID,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,28.0,9600.0,A,19.299999237060547,purchase,OWN,VA,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,9.0,9600.0,A,46.400001525878906,purchase,MORTGAGE,MS,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,31.0,13441.900390625,A,46.400001525878906,purchase,OWN,ID,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,2.0,9600.0,A,10.600000381469728,purchase,OWN,VA,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,11.0,9600.0,A,27.5,debt,OWN,UT,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,27.0,9600.0,A,21.100000381469727,purchase,MORTGAGE,NE,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,11.0,9600.0,F,41.5,educational,RENT,VT,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,31.0,9600.0,A,46.400001525878906,purchase,MORTGAGE,KY,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,12.0,9600.0,A,3.0999999046325684,purchase,OWN,VA,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,2.0,9600.0,A,22.5,purchase,OWN,KY,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,10.0,9600.0,A,32.599998474121094,purchase,OWN,ID,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,14.0,9600.0,A,46.400001525878906,debt,MORTGAGE,MS,01d97165-74f0-4eb9-82ea-98cb41334a86
10.0,31.0,9600.0,A,34.599998474121094,purchase,MORTGAGE,VA,01d97165-74f0-4eb9-82ea-98cb41334a86
0.0,4.0,9600.0,B,23.700000762939453,purchase,MORTGAGE,ID,b277c16b-ba05-4dd9-b0da-0b335508d34b
6.0,26.0,9600.0,B,46.400001525878906,small_business,MORTGAGE,ID,b277c16b-ba05-4dd9-b0da-0b335508d34b
5.0,2.0,9600.0,C,46.400001525878906,educational,MORTGAGE,ID,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,5.0,9600.0,C,5.199999809265137,educational,MORTGAGE,ID,b277c16b-ba05-4dd9-b0da-0b335508d34b
4.0,31.0,12592.0,D,3.799999952316284,small_business,MORTGAGE,ID,b277c16b-ba05-4dd9-b0da-0b335508d34b
0.0,5.0,15929.7001953125,C,5.400000095367432,purchase,MORTGAGE,ID,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,2.0,9600.0,A,3.0999999046325684,debt,OWN,VA,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,5.0,13114.7998046875,A,22.799999237060547,purchase,OWN,MS,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,30.0,9600.0,C,32.5,debt,MORTGAGE,ID,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,5.0,9600.0,A,3.0999999046325684,purchase,OWN,UT,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,2.0,9600.0,A,31.100000381469727,purchase,OWN,ID,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,18.0,9600.0,A,12.600000381469728,debt,OWN,VA,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,5.0,9600.0,C,46.400001525878906,debt,MORTGAGE,MS,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,31.0,9600.0,A,37.70000076293945,debt,MORTGAGE,VA,b277c16b-ba05-4dd9-b0da-0b335508d34b
10.0,2.0,9600.0,F,19.100000381469727,purchase,RENT,VT,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc
0.0,9.0,9843.7998046875,D,16.600000381469727,small_business,MORTGAGE,ID,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc
9.0,6.0,9600.0,B,46.400001525878906,small_business,MORTGAGE,ID,8ccafe52-ad55-4300-9ffb-6fdfb1b4d7bc
