age,workclass,education,marital_status,occupation,race,gender,hours_per_week,query_id
26.68789699101676,Private,Prof-school,Separated,White-Collar,White,Male,98.99959528643444,005af0d8-4450-40b2-93cc-a0e23784ccc5
57.60436917435479,Private,Prof-school,Divorced,White-Collar,White,Male,98.9987330825516,005af0d8-4450-40b2-93cc-a0e23784ccc5
64.36669847823359,Government,Prof-school,Married,Professional,White,Male,98.99327140920992,005af0d8-4450-40b2-93cc-a0e23784ccc5
44.838236547515,Private,Masters,Widowed,White-Collar,White,Male,98.9970939573863,005af0d8-4450-40b2-93cc-a0e23784ccc5
40.290989937167666,Private,Masters,Widowed,White-Collar,White,Male,98.9970939573863,005af0d8-4450-40b2-93cc-a0e23784ccc5
62.687228951493765,Private,Doctorate,Widowed,Sales,White,Male,98.9995357769216,005af0d8-4450-40b2-93cc-a0e23784ccc5
45.01412072126498,Private,Doctorate,Widowed,White-Collar,White,Male,98.99989813314168,005af0d8-4450-40b2-93cc-a0e23784ccc5
46.7243156958831,Private,Doctorate,Widowed,White-Collar,White,Male,98.99981599685182,005af0d8-4450-40b2-93cc-a0e23784ccc5
52.9280180170271,Private,Masters,Widowed,White-Collar,White,Male,98.33778216877656,005af0d8-4450-40b2-93cc-a0e23784ccc5
39.52848007418124,Private,Masters,Widowed,White-Collar,White,Male,96.33530758099116,005af0d8-4450-40b2-93cc-a0e23784ccc5
17.023636801860434,Other/Unknown,School,Separated,Other/Unknown,White,Male,1.0001784841769112,8c9b517c-181e-4ee4-abf0-852fdfed5b8b
17.00000183153357,Other/Unknown,HS-grad,Widowed,Blue-Collar,Other,Female,1.0000113929345866,8c9b517c-181e-4ee4-abf0-852fdfed5b8b
17.000011383771813,Other/Unknown,School,Widowed,Other/Unknown,White,Male,1.0000107606384696,8c9b517c-181e-4ee4-abf0-852fdfed5b8b
17.000008489877217,Other/Unknown,HS-grad,Widowed,Other/Unknown,White,Male,1.0000009256680844,8c9b517c-181e-4ee4-abf0-852fdfed5b8b
17.000590536433492,Other/Unknown,HS-grad,Separated,Blue-Collar,White,Male,1.0000218026490215,8c9b517c-181e-4ee4-abf0-852fdfed5b8b
17.000008994221012,Other/Unknown,HS-grad,Widowed,Blue-Collar,Other,Female,1.000002623897304,8c9b517c-181e-4ee4-abf0-852fdfed5b8b
45.02926589593275,Private,Doctorate,Widowed,White-Collar,White,Male,98.99909285142157,5bfcacfe-080e-491b-9d81-070ec3ecf1c2
52.921183771175166,Private,Doctorate,Separated,White-Collar,White,Male,98.9992798523911,5bfcacfe-080e-491b-9d81-070ec3ecf1c2
64.14305362689585,Government,Prof-school,Married,Professional,White,Male,98.99960417643857,5bfcacfe-080e-491b-9d81-070ec3ecf1c2
45.010784710819,Private,Doctorate,Widowed,White-Collar,White,Male,98.99990349069152,5bfcacfe-080e-491b-9d81-070ec3ecf1c2
52.10887225016357,Private,Doctorate,Widowed,White-Collar,White,Male,98.99990349069152,5bfcacfe-080e-491b-9d81-070ec3ecf1c2
41.62482341453797,Private,Prof-school,Divorced,White-Collar,White,Male,98.98942371760454,5bfcacfe-080e-491b-9d81-070ec3ecf1c2
46.58798485726254,Private,Masters,Widowed,White-Collar,White,Male,98.99850610131269,5bfcacfe-080e-491b-9d81-070ec3ecf1c2
50.61836440924985,Private,Doctorate,Separated,Sales,White,Male,98.99990139325304,5bfcacfe-080e-491b-9d81-070ec3ecf1c2
17.000027999973316,Other/Unknown,HS-grad,Widowed,Service,Other,Female,1.0000113727357245,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.016543862684344,Other/Unknown,School,Widowed,Service,Other,Female,1.0000098540582614,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.000083268723998,Other/Unknown,School,Widowed,Other/Unknown,White,Male,1.0000155670703177,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.00176904859313,Other/Unknown,School,Widowed,Other/Unknown,White,Male,1.0000155670703177,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.00000157202806,Other/Unknown,HS-grad,Widowed,Blue-Collar,Other,Male,1.000006506415265,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.002537527753898,Other/Unknown,School,Separated,White-Collar,Other,Female,1.0000042367205435,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.32094566200364,Other/Unknown,School,Separated,White-Collar,Other,Female,1.0001954034381275,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.027488605481814,Other/Unknown,HS-grad,Widowed,Blue-Collar,White,Female,1.000718937456779,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.00019067833832,Other/Unknown,HS-grad,Widowed,Other/Unknown,White,Female,1.0006665476689205,57e922f0-05b9-4728-ba69-b7af3d2d4695
17.000132604036473,Other/Unknown,HS-grad,Widowed,Blue-Collar,Other,Female,1.0005883755965614,57e922f0-05b9-4728-ba69-b7af3d2d4695
50.47727934676886,Private,Masters,Widowed,Sales,White,Male,98.99922024821706,ea57e236-ddbc-4c75-a09d-ec818728e01d
49.42172362415654,Private,Masters,Widowed,Sales,White,Male,98.99922024821706,ea57e236-ddbc-4c75-a09d-ec818728e01d
89.9998498949322,Private,Prof-school,Married,Professional,White,Male,98.99993385401088,ea57e236-ddbc-4c75-a09d-ec818728e01d
89.9984815906539,Private,Prof-school,Single,Professional,White,Male,98.99993085924,ea57e236-ddbc-4c75-a09d-ec818728e01d
44.86056676428812,Private,Masters,Widowed,White-Collar,White,Male,98.9995942572636,ea57e236-ddbc-4c75-a09d-ec818728e01d
55.80243246258048,Private,Doctorate,Widowed,White-Collar,White,Male,98.94976883818458,ea57e236-ddbc-4c75-a09d-ec818728e01d
45.51909033642467,Private,Prof-school,Divorced,White-Collar,White,Male,98.99987941003675,ea57e236-ddbc-4c75-a09d-ec818728e01d
52.035343484233145,Private,Prof-school,Divorced,White-Collar,White,Male,98.9999298952561,ea57e236-ddbc-4c75-a09d-ec818728e01d
34.2039247117124,Private,Prof-school,Separated,Sales,White,Male,98.9999994573213,ea57e236-ddbc-4c75-a09d-ec818728e01d
49.12529965324846,Private,Prof-school,Married,Sales,White,Male,98.99999945801837,ea57e236-ddbc-4c75-a09d-ec818728e01d
17.000008444943376,Other/Unknown,HS-grad,Widowed,White-Collar,White,Female,1.000002449839247,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.001039605898008,Other/Unknown,School,Separated,Blue-Collar,White,Female,1.0030674203985384,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.000229190551853,Other/Unknown,School,Separated,Other/Unknown,White,Female,1.0006898290227892,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.000000756827493,Other/Unknown,School,Widowed,Other/Unknown,White,Male,1.0000012611808382,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.000001779207743,Other/Unknown,School,Separated,Other/Unknown,Other,Male,1.000005551023044,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.000091797885524,Other/Unknown,School,Separated,Other/Unknown,Other,Male,1.000005551023044,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.000016551036726,Other/Unknown,School,Separated,Blue-Collar,White,Female,1.0000088439539454,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.000000022296263,Other/Unknown,School,Separated,Other/Unknown,White,Female,1.0000088439539454,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.00052557296905,Other/Unknown,HS-grad,Widowed,Blue-Collar,Other,Female,1.0000084084664669,5bab4ba4-f360-48e7-969d-dc1d2a73845f
17.004295760619527,Other/Unknown,HS-grad,Widowed,Blue-Collar,Other,Female,1.0000084084664669,5bab4ba4-f360-48e7-969d-dc1d2a73845f
64.16939769448318,Government,Prof-school,Married,Professional,White,Male,98.9999231665825,2ac0f02d-d809-4eb6-a497-83105bcb8084
36.664267562688,Government,Prof-school,Married,Professional,White,Male,96.5179772679668,2ac0f02d-d809-4eb6-a497-83105bcb8084
89.99926330376822,Private,Prof-school,Married,Professional,White,Female,98.99869506634184,2ac0f02d-d809-4eb6-a497-83105bcb8084
44.835129683885285,Private,Masters,Widowed,White-Collar,White,Male,98.99966419714794,2ac0f02d-d809-4eb6-a497-83105bcb8084
55.05418757334848,Government,Prof-school,Married,Professional,White,Male,98.87682796871002,2ac0f02d-d809-4eb6-a497-83105bcb8084
52.53514970693275,Government,Prof-school,Married,Professional,White,Male,98.17802827235506,2ac0f02d-d809-4eb6-a497-83105bcb8084
43.99433682594624,Private,Doctorate,Divorced,White-Collar,White,Male,98.99954686752741,2ac0f02d-d809-4eb6-a497-83105bcb8084
51.83848880511609,Private,Doctorate,Divorced,White-Collar,White,Male,98.96036744955184,2ac0f02d-d809-4eb6-a497-83105bcb8084
50.2032038873256,Private,Doctorate,Separated,Sales,White,Male,98.99997203468412,2ac0f02d-d809-4eb6-a497-83105bcb8084
50.548236081580754,Private,Doctorate,Separated,Other/Unknown,White,Male,98.99997203468412,2ac0f02d-d809-4eb6-a497-83105bcb8084
